#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_193325898.1	38727.Pavir.Ga02496.1.p	3.31e-15	71.6	COG0296@1|root,KOG0470@2759|Eukaryota,37RZ4@33090|Viridiplantae,3GFQV@35493|Streptophyta,3KP5K@4447|Liliopsida	35493|Streptophyta	G	Pullulanase 1	-	GO:0000271,GO:0000272,GO:0003674,GO:0003824,GO:0004553,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0005976,GO:0005982,GO:0005983,GO:0006073,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009250,GO:0009251,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009987,GO:0010303,GO:0016051,GO:0016052,GO:0016787,GO:0016798,GO:0019252,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044042,GO:0044237,GO:0044238,GO:0044247,GO:0044248,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044275,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0051060,GO:0071704,GO:1901575,GO:1901576	-	-	-	-	-	-	-	-	-	-	CBM_48,DUF3372
WP_193325899.1	644284.Arch_0719	1.06e-46	154.0	2B57P@1|root,31Y1M@2|Bacteria,2IFRB@201174|Actinobacteria,4D813@85005|Actinomycetales	201174|Actinobacteria	S	Protein of unknown function (DUF3052)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3052
WP_193325900.1	644284.Arch_0718	0.0	1565.0	COG2609@1|root,COG2609@2|Bacteria,2GJRE@201174|Actinobacteria,4D3XA@85005|Actinomycetales	201174|Actinobacteria	C	Component of the pyruvate dehydrogenase (PDH) complex, that catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2)	aceE	GO:0000287,GO:0003674,GO:0003824,GO:0004738,GO:0004739,GO:0005488,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0008150,GO:0008152,GO:0016020,GO:0016491,GO:0016624,GO:0016903,GO:0030312,GO:0032991,GO:0043167,GO:0043169,GO:0044424,GO:0044444,GO:0044464,GO:0045254,GO:0046872,GO:0055114,GO:0071944,GO:1902494,GO:1990204	1.2.4.1	ko:K00163	ko00010,ko00020,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00620,map01100,map01110,map01120,map01130,map01200	M00307	R00014,R00209,R01699,R03270	RC00004,RC00027,RC00627,RC02742,RC02744,RC02882	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	Transketolase_N
WP_193325901.1	767029.HMPREF9154_1338	7.71e-203	575.0	COG0477@1|root,COG0477@2|Bacteria,2HC9X@201174|Actinobacteria,4DV9Z@85009|Propionibacteriales	201174|Actinobacteria	EGP	Sugar (and other) transporter	nanT	-	-	ko:K03290,ko:K08178,ko:K08369	-	-	-	-	ko00000,ko02000	2.A.1,2.A.1.12	-	-	MFS_1,Sugar_tr
WP_193325902.1	644284.Arch_0716	1.28e-246	698.0	COG1132@1|root,COG1132@2|Bacteria,2GITR@201174|Actinobacteria,4D362@85005|Actinomycetales	201174|Actinobacteria	V	ABC transporter, ATP-binding protein	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
WP_193325903.1	883066.HMPREF9233_00091	2.11e-52	176.0	COG0546@1|root,COG0546@2|Bacteria,2HFGX@201174|Actinobacteria,4D4P0@85005|Actinomycetales	201174|Actinobacteria	S	cog cog0546	nt5e	GO:0003674,GO:0003824,GO:0004672,GO:0004713,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0018108,GO:0018193,GO:0018212,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0046777,GO:0071704,GO:0140096,GO:1901564	3.1.3.18	ko:K01091	ko00630,ko01100,ko01110,ko01130,map00630,map01100,map01110,map01130	-	R01334	RC00017	ko00000,ko00001,ko01000	-	-	-	HAD_2
WP_193325904.1	883067.HMPREF9237_00977	3.74e-119	343.0	COG0009@1|root,COG0009@2|Bacteria,2GNEW@201174|Actinobacteria,4D4EU@85005|Actinomycetales	201174|Actinobacteria	J	Belongs to the SUA5 family	-	-	-	-	-	-	-	-	-	-	-	-	Sua5_yciO_yrdC
WP_193325905.1	644284.Arch_0713	9.78e-45	154.0	2AZHQ@1|root,31RRW@2|Bacteria,2ICDB@201174|Actinobacteria,4D7KS@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193325907.1	1219585.HMPREF1631_02190	2.71e-105	305.0	299E4@1|root,2ZWGX@2|Bacteria,2GM90@201174|Actinobacteria,4D4ZA@85005|Actinomycetales	201174|Actinobacteria	S	Protein of unknown function (DUF3145)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3145
WP_193325908.1	644284.Arch_0710	6.72e-110	328.0	COG1090@1|root,COG1090@2|Bacteria,2GJS0@201174|Actinobacteria,4D4X7@85005|Actinomycetales	201174|Actinobacteria	S	Domain of unknown function (DUF1731)	-	GO:0003674,GO:0003824,GO:0004497,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006066,GO:0006629,GO:0006706,GO:0006707,GO:0008150,GO:0008152,GO:0008202,GO:0008203,GO:0008395,GO:0009056,GO:0016020,GO:0016042,GO:0016125,GO:0016127,GO:0016491,GO:0016705,GO:0016709,GO:0020037,GO:0030312,GO:0031073,GO:0036199,GO:0044238,GO:0044281,GO:0044282,GO:0044464,GO:0046164,GO:0046906,GO:0048037,GO:0055114,GO:0071704,GO:0071944,GO:0097159,GO:1901360,GO:1901361,GO:1901363,GO:1901575,GO:1901615,GO:1901616,GO:1902652	-	ko:K07071	-	-	-	-	ko00000	-	-	-	DUF1731,Epimerase
WP_193325909.1	649743.HMPREF0972_02144	1.76e-87	259.0	COG0242@1|root,COG0242@2|Bacteria,2GJ87@201174|Actinobacteria,4D4Q7@85005|Actinomycetales	201174|Actinobacteria	J	Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions	def	-	3.5.1.88	ko:K01462	-	-	-	-	ko00000,ko01000	-	-	-	Pep_deformylase
WP_193325911.1	644284.Arch_0705	6.37e-38	134.0	2DN27@1|root,32V3S@2|Bacteria,2IS44@201174|Actinobacteria,4D6JW@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193325915.1	644284.Arch_0630	9.22e-181	511.0	COG0609@1|root,COG0609@2|Bacteria,2GK8Z@201174|Actinobacteria,4D7Z4@85005|Actinomycetales	201174|Actinobacteria	P	Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily	hmuU	-	-	ko:K02015	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	FecCD
WP_193325916.1	644284.Arch_0629	1.03e-181	514.0	COG4558@1|root,COG4558@2|Bacteria,2GNZB@201174|Actinobacteria,4D5M0@85005|Actinomycetales	201174|Actinobacteria	P	Periplasmic binding protein	hmuT	-	-	ko:K02016	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	Peripla_BP_2
WP_193325917.1	644284.Arch_0628	2.05e-298	863.0	COG4886@1|root,COG4886@2|Bacteria,2GP2U@201174|Actinobacteria,4D6K8@85005|Actinomycetales	201174|Actinobacteria	M	Htaa	-	-	-	-	-	-	-	-	-	-	-	-	HtaA
WP_193325920.1	548479.HMPREF0573_11469	5.52e-21	88.2	COG1826@1|root,COG1826@2|Bacteria,2GYK1@201174|Actinobacteria,4D4YW@85005|Actinomycetales	201174|Actinobacteria	U	Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. Together with TatC, TatB is part of a receptor directly interacting with Tat signal peptides. TatB may form an oligomeric binding site that transiently accommodates folded Tat precursor proteins before their translocation	tatB	-	-	ko:K03117	ko03060,ko03070,map03060,map03070	M00336	-	-	ko00000,ko00001,ko00002,ko02044	2.A.64	-	-	MttA_Hcf106
WP_193325921.1	1120945.ATUW01000012_gene1220	6.68e-15	73.2	COG1826@1|root,COG1826@2|Bacteria,2HM2I@201174|Actinobacteria,4D68R@85005|Actinomycetales	201174|Actinobacteria	U	Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. TatA could form the protein-conducting channel of the Tat system	tatA	-	-	ko:K03116	ko03060,ko03070,map03060,map03070	M00336	-	-	ko00000,ko00001,ko00002,ko02044	2.A.64	-	-	MttA_Hcf106
WP_193325922.1	1120945.ATUW01000012_gene1219	1.04e-103	308.0	COG0805@1|root,COG0805@2|Bacteria,2GJK8@201174|Actinobacteria,4D532@85005|Actinomycetales	201174|Actinobacteria	U	Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. Together with TatB, TatC is part of a receptor directly interacting with Tat signal peptides	tatC	-	-	ko:K03118	ko03060,ko03070,map03060,map03070	M00336	-	-	ko00000,ko00001,ko00002,ko02044	2.A.64	-	-	TatC
WP_193325923.1	1284679.HMPREF1626_06615	4.36e-21	86.3	2DR18@1|root,339RQ@2|Bacteria,2I6UG@201174|Actinobacteria,4D6FC@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193325924.1	644284.Arch_0701	3.58e-305	851.0	COG0358@1|root,COG0358@2|Bacteria,2GJFX@201174|Actinobacteria,4D4GH@85005|Actinomycetales	201174|Actinobacteria	L	RNA polymerase that catalyzes the synthesis of short RNA molecules used as primers for DNA polymerase during DNA replication	dnaG	GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044464,GO:0071944	-	ko:K02316	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	DnaB_bind,DnaG_DnaB_bind,Toprim_4,Toprim_N,zf-CHC2
WP_193325925.1	644284.Arch_0696	3.07e-197	558.0	COG0232@1|root,COG0232@2|Bacteria,2GJ8F@201174|Actinobacteria,4D330@85005|Actinomycetales	201174|Actinobacteria	F	Deoxyguanosinetriphosphate triphosphohydrolase-like protein	dgt	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006163,GO:0006195,GO:0006203,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008832,GO:0009056,GO:0009058,GO:0009117,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009151,GO:0009155,GO:0009166,GO:0009200,GO:0009204,GO:0009215,GO:0009217,GO:0009262,GO:0009264,GO:0009394,GO:0009987,GO:0016020,GO:0016787,GO:0016788,GO:0016793,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0019692,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042578,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044464,GO:0046070,GO:0046386,GO:0046434,GO:0046483,GO:0046700,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072523,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901575,GO:1901576	3.1.5.1	ko:K01129	ko00230,map00230	-	R01856	RC00017	ko00000,ko00001,ko01000	-	-	-	HD,HD_assoc
WP_193325927.1	644284.Arch_0694	4.54e-200	565.0	COG0042@1|root,COG0042@2|Bacteria,2GJ8I@201174|Actinobacteria,4D39H@85005|Actinomycetales	201174|Actinobacteria	J	TIM-barrel protein, nifR3 family	dus	GO:0008150,GO:0010565,GO:0019216,GO:0019217,GO:0019222,GO:0031323,GO:0050789,GO:0050794,GO:0062012,GO:0065007,GO:0080090	-	-	-	-	-	-	-	-	-	-	Dus
WP_193325928.1	644284.Arch_0692	1.23e-295	811.0	COG0423@1|root,COG0423@2|Bacteria,2GIT3@201174|Actinobacteria,4D39K@85005|Actinomycetales	201174|Actinobacteria	J	Catalyzes the attachment of glycine to tRNA(Gly)	glyQS	GO:0003674,GO:0003824,GO:0004812,GO:0004820,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006426,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0046983,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.14	ko:K01880	ko00970,map00970	M00359,M00360	R03654	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	HGTP_anticodon,tRNA-synt_2b
WP_193325929.1	644284.Arch_0691	1.77e-87	277.0	COG0803@1|root,COG0803@2|Bacteria,2GM1K@201174|Actinobacteria,4D44Q@85005|Actinomycetales	201174|Actinobacteria	P	ABC transporter substrate-binding protein	-	-	-	ko:K09815	ko02010,map02010	M00242	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.15.3,3.A.1.15.5	-	-	ZnuA
WP_193325930.1	644284.Arch_0690	1.16e-78	244.0	COG1121@1|root,COG1121@2|Bacteria,2GP3A@201174|Actinobacteria,4D3X8@85005|Actinomycetales	201174|Actinobacteria	P	ABC transporter, ATP-binding protein	mntB	-	-	ko:K02074,ko:K09817	ko02010,map02010	M00242,M00244	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.15,3.A.1.15.3,3.A.1.15.5	-	-	ABC_tran
WP_193325931.1	644284.Arch_0688	1.25e-47	156.0	COG0735@1|root,COG0735@2|Bacteria,2IKS3@201174|Actinobacteria,4D67W@85005|Actinomycetales	201174|Actinobacteria	P	Belongs to the Fur family	fur	-	-	ko:K03711	-	-	-	-	ko00000,ko03000	-	-	-	FUR
WP_193325932.1	644284.Arch_0687	4.39e-43	149.0	COG0586@1|root,COG0586@2|Bacteria,2GSDF@201174|Actinobacteria,4D49R@85005|Actinomycetales	201174|Actinobacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	SNARE_assoc
WP_193325933.1	468556.AQYG01000050_gene3199	3.39e-16	72.8	COG2501@1|root,COG2501@2|Bacteria,2GQG8@201174|Actinobacteria,4GF39@85026|Gordoniaceae	201174|Actinobacteria	S	S4 domain	yaaA	-	-	ko:K14761	-	-	-	-	ko00000,ko03009	-	-	-	S4_2
WP_193325934.1	644284.Arch_0685	0.0	1692.0	COG0587@1|root,COG0587@2|Bacteria,2GJ1P@201174|Actinobacteria,4D33G@85005|Actinomycetales	201174|Actinobacteria	L	DNA-directed DNA polymerase	dnaE	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044464,GO:0071944	2.7.7.7	ko:K02337	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_alpha,HHH_6,PHP,tRNA_anti-codon
WP_193325935.1	1122130.AUHN01000006_gene2107	4.62e-42	144.0	COG2153@1|root,COG2153@2|Bacteria	2|Bacteria	K	protein acetylation	yjcF	GO:0003674,GO:0003824,GO:0016740,GO:0016746,GO:0016747	-	ko:K02348	-	-	-	-	ko00000	-	-	-	Acetyltransf_10
WP_193325936.1	644284.Arch_0683	8.79e-170	479.0	COG0564@1|root,COG0564@2|Bacteria,2GIY1@201174|Actinobacteria,4D3EF@85005|Actinomycetales	201174|Actinobacteria	J	Responsible for synthesis of pseudouridine from uracil	rluD	GO:0000154,GO:0000455,GO:0001522,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016853,GO:0016866,GO:0022613,GO:0031118,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360	5.4.99.23	ko:K06180	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	PseudoU_synth_2,S4
WP_193325937.1	1227261.HMPREF0043_02236	2.25e-50	167.0	COG0597@1|root,COG0597@2|Bacteria,2GKRX@201174|Actinobacteria,4D5GF@85005|Actinomycetales	201174|Actinobacteria	MU	This protein specifically catalyzes the removal of signal peptides from prolipoproteins	lspA	-	3.4.23.36	ko:K03101	ko03060,map03060	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_A8
WP_193325938.1	1219585.HMPREF1631_06430	8.8e-57	184.0	COG3599@1|root,COG3599@2|Bacteria,2GMSC@201174|Actinobacteria,4D4DF@85005|Actinomycetales	201174|Actinobacteria	D	DivIVA domain protein	wag31	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0008360,GO:0009273,GO:0009987,GO:0016020,GO:0022603,GO:0022604,GO:0030312,GO:0031647,GO:0040007,GO:0042546,GO:0044085,GO:0044464,GO:0050789,GO:0050793,GO:0050794,GO:0050821,GO:0051128,GO:0060187,GO:0065007,GO:0065008,GO:0071554,GO:0071840,GO:0071944	-	-	-	-	-	-	-	-	-	-	DivIVA
WP_193325939.1	548479.HMPREF0573_11863	1.54e-27	103.0	COG0762@1|root,COG0762@2|Bacteria,2GQI1@201174|Actinobacteria,4D6EZ@85005|Actinomycetales	201174|Actinobacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	ko:K02221	-	-	-	-	ko00000,ko02044	-	-	-	YGGT
WP_193325940.1	644284.Arch_0679	2.68e-50	164.0	COG1799@1|root,COG1799@2|Bacteria,2GNVH@201174|Actinobacteria,4D4YZ@85005|Actinomycetales	201174|Actinobacteria	D	Cell division protein that is part of the divisome complex and is recruited early to the Z-ring. Probably stimulates Z-ring formation, perhaps through the cross-linking of FtsZ protofilaments. Its function overlaps with FtsA	sepF	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K09772	-	-	-	-	ko00000,ko03036	-	-	-	SepF
WP_193325941.1	1227261.HMPREF0043_02232	1.41e-64	208.0	COG1496@1|root,COG1496@2|Bacteria,2GN1M@201174|Actinobacteria,4D3WZ@85005|Actinomycetales	201174|Actinobacteria	S	Multi-copper polyphenol oxidoreductase laccase	yfiH	GO:0003674,GO:0005488,GO:0005507,GO:0005575,GO:0005618,GO:0005623,GO:0030312,GO:0043167,GO:0043169,GO:0044464,GO:0046872,GO:0046914,GO:0071944	-	ko:K05810	-	-	-	-	ko00000,ko01000	-	-	-	Cu-oxidase_4
WP_193325942.1	1219585.HMPREF1631_06445	4.9e-184	523.0	COG0206@1|root,COG0206@2|Bacteria,2GJWC@201174|Actinobacteria,4D321@85005|Actinomycetales	201174|Actinobacteria	D	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity	ftsZ	GO:0000166,GO:0000287,GO:0000910,GO:0000921,GO:0000935,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0003924,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006996,GO:0007010,GO:0007049,GO:0008150,GO:0009987,GO:0016020,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0022402,GO:0022607,GO:0030428,GO:0031106,GO:0032153,GO:0032155,GO:0032185,GO:0032506,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0034622,GO:0035639,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0043169,GO:0043933,GO:0044085,GO:0044424,GO:0044464,GO:0045787,GO:0046872,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051258,GO:0051301,GO:0051726,GO:0065003,GO:0065007,GO:0070925,GO:0071840,GO:0071944,GO:0090529,GO:0097159,GO:0097367,GO:1901265,GO:1901363	-	ko:K03531	ko04112,map04112	-	-	-	ko00000,ko00001,ko02048,ko03036,ko04812	-	-	-	FtsZ_C,Tubulin
WP_193325944.1	1219585.HMPREF1631_06455	1.05e-176	509.0	COG0773@1|root,COG0773@2|Bacteria,2I2E7@201174|Actinobacteria,4D36J@85005|Actinomycetales	201174|Actinobacteria	M	Belongs to the MurCDEF family	murC	-	6.3.2.8	ko:K01924	ko00471,ko00550,ko01100,map00471,map00550,map01100	-	R03193	RC00064,RC00141	ko00000,ko00001,ko01000,ko01011	-	-	-	Mur_ligase,Mur_ligase_C,Mur_ligase_M
WP_193325945.1	644284.Arch_0674	3.95e-126	374.0	COG0707@1|root,COG0707@2|Bacteria,2GJEM@201174|Actinobacteria,4D34I@85005|Actinomycetales	201174|Actinobacteria	M	Cell wall formation. Catalyzes the transfer of a GlcNAc subunit on undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide (lipid intermediate I) to form undecaprenyl-pyrophosphoryl-MurNAc- (pentapeptide)GlcNAc (lipid intermediate II)	murG	-	2.4.1.227,6.3.2.8	ko:K01924,ko:K02563	ko00471,ko00550,ko01100,ko01502,ko04112,map00471,map00550,map01100,map01502,map04112	-	R03193,R05032,R05662	RC00005,RC00049,RC00064,RC00141	ko00000,ko00001,ko01000,ko01011	-	GT28	-	Glyco_tran_28_C,Glyco_transf_28
WP_193325946.1	644284.Arch_0673	3.82e-154	448.0	COG0772@1|root,COG0772@2|Bacteria,2GKXP@201174|Actinobacteria,4D42P@85005|Actinomycetales	201174|Actinobacteria	D	Belongs to the SEDS family	ftsW	GO:0008150,GO:0040007	2.4.1.227	ko:K02563,ko:K03588	ko00550,ko01100,ko01502,ko04112,map00550,map01100,map01502,map04112	-	R05032,R05662	RC00005,RC00049	ko00000,ko00001,ko01000,ko01011,ko02000,ko03036	2.A.103.1	GT28	-	FTSW_RODA_SPOVE
WP_193325947.1	644284.Arch_0671	6e-191	538.0	COG0472@1|root,COG0472@2|Bacteria,2GNEH@201174|Actinobacteria,4D35Y@85005|Actinomycetales	201174|Actinobacteria	M	First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan	mraY	-	2.7.8.13	ko:K01000	ko00550,ko01100,ko01502,map00550,map01100,map01502	-	R05629,R05630	RC00002,RC02753	ko00000,ko00001,ko01000,ko01011	9.B.146	-	-	Glycos_transf_4,MraY_sig1
WP_193325948.1	649743.HMPREF0972_02197	1.02e-170	495.0	COG0770@1|root,COG0770@2|Bacteria,2GK0Y@201174|Actinobacteria,4D3GM@85005|Actinomycetales	201174|Actinobacteria	M	Involved in cell wall formation. Catalyzes the final step in the synthesis of UDP-N-acetylmuramoyl-pentapeptide, the precursor of murein	murF	-	6.3.2.10	ko:K01929	ko00300,ko00550,ko01100,ko01502,map00300,map00550,map01100,map01502	-	R04573,R04617	RC00064,RC00141	ko00000,ko00001,ko01000,ko01011	-	-	-	Mur_ligase,Mur_ligase_C,Mur_ligase_M
WP_193325949.1	644284.Arch_0669	7.21e-164	480.0	COG0769@1|root,COG0769@2|Bacteria,2GIS2@201174|Actinobacteria,4D3GE@85005|Actinomycetales	201174|Actinobacteria	M	Catalyzes the addition of an amino acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan	murE	GO:0000270,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006022,GO:0006023,GO:0006024,GO:0006807,GO:0008150,GO:0008152,GO:0008765,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009987,GO:0016020,GO:0016874,GO:0016879,GO:0016881,GO:0030203,GO:0034645,GO:0042546,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044249,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0070589,GO:0071554,GO:0071704,GO:0071840,GO:0071944,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576	6.3.2.13	ko:K01928	ko00300,ko00550,map00300,map00550	-	R02788	RC00064,RC00090	ko00000,ko00001,ko01000,ko01011	-	-	iNJ661.Rv2158c	Mur_ligase,Mur_ligase_C,Mur_ligase_M
WP_193325950.1	644284.Arch_0668	7.11e-246	699.0	COG0768@1|root,COG0768@2|Bacteria,2GKHH@201174|Actinobacteria,4D47J@85005|Actinomycetales	201174|Actinobacteria	M	Penicillin-binding protein, transpeptidase domain protein	ftsI	-	3.4.16.4	ko:K03587	ko00550,ko01501,map00550,map01501	-	-	-	ko00000,ko00001,ko01000,ko01011,ko03036	-	-	-	PBP_dimer,Transpeptidase
WP_193325951.1	644284.Arch_0667	2.17e-43	145.0	COG2919@1|root,COG2919@2|Bacteria,2IS2T@201174|Actinobacteria,4D6AZ@85005|Actinomycetales	201174|Actinobacteria	D	Essential cell division protein. May link together the upstream cell division proteins, which are predominantly cytoplasmic, with the downstream cell division proteins, which are predominantly periplasmic	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193325952.1	644284.Arch_0666	1.86e-159	456.0	COG0275@1|root,COG0275@2|Bacteria,2GJGK@201174|Actinobacteria,4D3SZ@85005|Actinomycetales	201174|Actinobacteria	J	Specifically methylates the N4 position of cytidine in position 1402 (C1402) of 16S rRNA	rsmH	GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016020,GO:0016070,GO:0016072,GO:0016434,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0040007,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0070475,GO:0071424,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:0140098,GO:0140102,GO:1901360	2.1.1.199	ko:K03438	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Methyltransf_5
