#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_204422980.1	883067.HMPREF9237_01136	9.26e-108	323.0	COG0385@1|root,COG0385@2|Bacteria,2GJQU@201174|Actinobacteria,4D44V@85005|Actinomycetales	201174|Actinobacteria	S	SBF-like CPA transporter family (DUF4137)	-	-	-	ko:K14347	-	-	-	-	ko00000,ko02000,ko04147	2.A.93.1	-	-	SBF_like
WP_204422984.1	1403948.Q618_VCMC00001G1068	9.48e-115	333.0	COG1136@1|root,COG1136@2|Bacteria,2IAY5@201174|Actinobacteria,4D6CN@85005|Actinomycetales	201174|Actinobacteria	V	ATPases associated with a variety of cellular activities	-	-	-	ko:K02003	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
WP_204422986.1	548479.HMPREF0573_10567	3.86e-206	590.0	COG0488@1|root,COG0488@2|Bacteria,2GK9S@201174|Actinobacteria,4D3ZY@85005|Actinomycetales	201174|Actinobacteria	S	ABC transporter, ATP-binding protein	tlrC	-	-	ko:K18230	ko02010,map02010	-	-	-	ko00000,ko00001,ko01504,ko02000	3.A.1.120	-	-	ABC_tran,ABC_tran_Xtn
WP_204422990.1	644284.Arch_0892	0.0	1249.0	COG0556@1|root,COG0556@2|Bacteria,2GJ03@201174|Actinobacteria,4D323@85005|Actinomycetales	201174|Actinobacteria	L	damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage	uvrB	GO:0002682,GO:0002684,GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0008150,GO:0009605,GO:0009607,GO:0016020,GO:0035821,GO:0043207,GO:0044003,GO:0044403,GO:0044419,GO:0044464,GO:0048518,GO:0048583,GO:0048584,GO:0050776,GO:0050778,GO:0050789,GO:0050896,GO:0051409,GO:0051701,GO:0051704,GO:0051707,GO:0051817,GO:0052031,GO:0052173,GO:0052200,GO:0052255,GO:0052552,GO:0052553,GO:0052555,GO:0052556,GO:0052564,GO:0052572,GO:0065007,GO:0071944,GO:0075136	-	ko:K03702	ko03420,map03420	-	-	-	ko00000,ko00001,ko03400	-	-	-	Helicase_C,ResIII,UVR,UvrB
WP_204422998.1	644284.Arch_0893	2.98e-158	448.0	COG0237@1|root,COG0237@2|Bacteria,2GN96@201174|Actinobacteria,4D5UC@85005|Actinomycetales	201174|Actinobacteria	H	Catalyzes the phosphorylation of the 3'-hydroxyl group of dephosphocoenzyme A to form coenzyme A	coaE	GO:0000166,GO:0001882,GO:0001884,GO:0002135,GO:0003674,GO:0003824,GO:0004140,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006732,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0015936,GO:0015937,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0018130,GO:0019103,GO:0019438,GO:0019637,GO:0019693,GO:0030554,GO:0032549,GO:0032551,GO:0032552,GO:0032553,GO:0032554,GO:0032557,GO:0032558,GO:0032564,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034641,GO:0034654,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046390,GO:0046483,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	2.7.1.24	ko:K00859	ko00770,ko01100,map00770,map01100	M00120	R00130	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000	-	-	-	CoaE,GrpB
WP_204423001.1	1961.JOAK01000012_gene6275	2.2e-08	63.5	COG3409@1|root,COG3409@2|Bacteria,2I9HW@201174|Actinobacteria	201174|Actinobacteria	M	Putative peptidoglycan binding domain	-	-	-	-	-	-	-	-	-	-	-	-	HlyD_3,PG_binding_1
WP_204423004.1	883067.HMPREF9237_00183	7.45e-56	186.0	2E9KH@1|root,333T8@2|Bacteria,2GT95@201174|Actinobacteria	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_204423006.1	644284.Arch_0894	3.1e-288	795.0	COG0539@1|root,COG0539@2|Bacteria,2GJAK@201174|Actinobacteria,4D3RE@85005|Actinomycetales	201174|Actinobacteria	J	Ribosomal protein S1	rpsA	GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044424,GO:0044444,GO:0044464,GO:0071944	-	ko:K02945	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	S1
WP_204423008.1	644284.Arch_0895	7.87e-156	441.0	COG0500@1|root,COG2226@2|Bacteria,2GJSF@201174|Actinobacteria,4D824@85005|Actinomycetales	201174|Actinobacteria	H	Putative S-adenosyl-L-methionine-dependent methyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11,Methyltransf_25
WP_204423010.1	644284.Arch_0896	0.0	1353.0	COG0258@1|root,COG0749@1|root,COG0258@2|Bacteria,COG0749@2|Bacteria,2GJY2@201174|Actinobacteria,4D465@85005|Actinomycetales	201174|Actinobacteria	L	In addition to polymerase activity, this DNA polymerase exhibits 5'-3' exonuclease activity	polA	GO:0003674,GO:0003824,GO:0003887,GO:0004518,GO:0004527,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008409,GO:0009058,GO:0009059,GO:0009987,GO:0016020,GO:0016740,GO:0016772,GO:0016779,GO:0016787,GO:0016788,GO:0018130,GO:0019438,GO:0030312,GO:0033554,GO:0034061,GO:0034641,GO:0034645,GO:0034654,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0071897,GO:0071944,GO:0090304,GO:0090305,GO:0140097,GO:1901360,GO:1901362,GO:1901576	2.7.7.7	ko:K02335	ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko03440,map00230,map00240,map01100,map03030,map03410,map03420,map03440	-	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko01000,ko03032,ko03400	-	-	-	5_3_exonuc,5_3_exonuc_N,DNA_pol_A,DNA_pol_A_exo1
WP_204423012.1	644284.Arch_0897	2.66e-52	168.0	COG2050@1|root,COG2050@2|Bacteria,2IKTU@201174|Actinobacteria,4D5GR@85005|Actinomycetales	201174|Actinobacteria	Q	Thioesterase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	4HBT
WP_204423016.1	644284.Arch_0899	0.0	877.0	COG0469@1|root,COG0469@2|Bacteria,2GJY8@201174|Actinobacteria,4D30R@85005|Actinomycetales	201174|Actinobacteria	G	Pyruvate kinase	pyk	GO:0003674,GO:0003824,GO:0004743,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016020,GO:0016052,GO:0016053,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017144,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0040007,GO:0042866,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0071944,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576	2.7.1.40	ko:K00873	ko00010,ko00230,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko04930,ko05165,ko05203,ko05230,map00010,map00230,map00620,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map04930,map05165,map05203,map05230	M00001,M00002,M00049,M00050	R00200,R00430,R01138,R01858,R02320	RC00002,RC00015	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	PK,PK_C
WP_204423018.1	644284.Arch_0900	3.92e-173	486.0	COG0682@1|root,COG0682@2|Bacteria,2GKSS@201174|Actinobacteria,4D3D1@85005|Actinomycetales	201174|Actinobacteria	M	Transfers the N-acyl diglyceride group on what will become the N-terminal cysteine of membrane lipoproteins	lgt	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0008150,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0040007,GO:0044425,GO:0044459,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	LGT
WP_204423020.1	644284.Arch_0901	8.58e-134	387.0	COG0545@1|root,COG0545@2|Bacteria,2INM8@201174|Actinobacteria,4D5N2@85005|Actinomycetales	201174|Actinobacteria	O	peptidylprolyl isomerase	-	-	5.2.1.8	ko:K01802	-	-	-	-	ko00000,ko01000	-	-	-	FKBP_C
WP_204423022.1	1120933.ATUY01000008_gene1449	1.06e-11	60.5	2E9C2@1|root,31CVJ@2|Bacteria,2HMDZ@201174|Actinobacteria,4D6US@85005|Actinomycetales	201174|Actinobacteria	S	Protein modifier that is covalently attached to lysine residues of substrate proteins, thereby targeting them for proteasomal degradation. The tagging system is termed pupylation	-	-	-	-	-	-	-	-	-	-	-	-	Pup
WP_204423024.1	644284.Arch_0904	3.55e-267	742.0	COG4122@1|root,COG4122@2|Bacteria,2GJGI@201174|Actinobacteria,4D3PN@85005|Actinomycetales	201174|Actinobacteria	S	proteasome accessory factor PafA2	dop	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0006464,GO:0006508,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008233,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016787,GO:0016810,GO:0016811,GO:0017076,GO:0018193,GO:0018205,GO:0019538,GO:0019941,GO:0030163,GO:0030554,GO:0032446,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0051603,GO:0070490,GO:0070647,GO:0071704,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575	3.5.1.119	ko:K20814	-	-	-	-	ko00000,ko01000,ko03051	-	-	-	Pup_ligase
WP_204423025.1	644284.Arch_0905	1.86e-270	751.0	COG1222@1|root,COG1222@2|Bacteria,2GMR1@201174|Actinobacteria,4D3BQ@85005|Actinomycetales	201174|Actinobacteria	O	AAA ATPase forming ring-shaped complexes	arc	GO:0000302,GO:0000502,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005886,GO:0006508,GO:0006807,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009405,GO:0009987,GO:0010035,GO:0010498,GO:0010499,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019538,GO:0019941,GO:0022623,GO:0022624,GO:0030163,GO:0030312,GO:0032991,GO:0033554,GO:0034599,GO:0034614,GO:0035690,GO:0042221,GO:0042493,GO:0042802,GO:0043170,GO:0043335,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044419,GO:0044424,GO:0044464,GO:0044877,GO:0050896,GO:0051409,GO:0051603,GO:0051704,GO:0051716,GO:0070628,GO:0070887,GO:0071241,GO:0071704,GO:0071731,GO:0071732,GO:0071944,GO:0097366,GO:0140030,GO:0140035,GO:1901564,GO:1901565,GO:1901575,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902170,GO:1902494,GO:1905368,GO:1905369	-	ko:K13527	ko03050,map03050	M00342	-	-	ko00000,ko00001,ko00002,ko03051	-	-	-	AAA,Prot_ATP_ID_OB
WP_204423027.1	644284.Arch_0906	3.03e-224	622.0	COG2519@1|root,COG2519@2|Bacteria,2GJPD@201174|Actinobacteria,4D3GZ@85005|Actinomycetales	201174|Actinobacteria	J	Catalyzes the S-adenosyl-L-methionine-dependent formation of N(1)-methyladenine at position 58 (m1A58) in tRNA	trmI	GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016020,GO:0016070,GO:0016426,GO:0016429,GO:0016740,GO:0016741,GO:0030488,GO:0031515,GO:0032259,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0034708,GO:0043170,GO:0043412,GO:0043414,GO:0043527,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071944,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1902494,GO:1990234	2.1.1.219,2.1.1.220	ko:K07442	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	GCD14,GCD14_N
WP_204423028.1	644284.Arch_0907	1.66e-158	449.0	COG2887@1|root,COG2887@2|Bacteria,2GJC5@201174|Actinobacteria,4D319@85005|Actinomycetales	201174|Actinobacteria	L	RecB family exonuclease	recB	-	-	ko:K07465	-	-	-	-	ko00000	-	-	-	PDDEXK_1
WP_204423030.1	644284.Arch_0908	9.98e-125	358.0	COG0637@1|root,COG0637@2|Bacteria,2GJNG@201174|Actinobacteria,4D575@85005|Actinomycetales	201174|Actinobacteria	S	HAD hydrolase, family IA, variant 3	-	-	-	-	-	-	-	-	-	-	-	-	HAD_2
WP_204423031.1	644284.Arch_0909	1.65e-166	469.0	COG1968@1|root,COG1968@2|Bacteria,2GJVG@201174|Actinobacteria,4D43U@85005|Actinomycetales	201174|Actinobacteria	V	Catalyzes the dephosphorylation of undecaprenyl diphosphate (UPP). Confers resistance to bacitracin	uppP	-	3.6.1.27	ko:K06153	ko00550,map00550	-	R05627	RC00002	ko00000,ko00001,ko01000,ko01011	-	-	-	BacA
WP_204423033.1	644284.Arch_0910	2.31e-171	484.0	COG0667@1|root,COG0667@2|Bacteria,2GMNA@201174|Actinobacteria,4D436@85005|Actinomycetales	201174|Actinobacteria	C	Oxidoreductase, aldo keto reductase family protein	-	-	-	-	-	-	-	-	-	-	-	-	Aldo_ket_red
WP_204423034.1	644284.Arch_0912	5.89e-33	117.0	2ECBY@1|root,336AB@2|Bacteria,2ITFP@201174|Actinobacteria,4D66Q@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_204423035.1	644284.Arch_0913	1.2e-84	263.0	COG0169@1|root,COG0169@2|Bacteria,2GPQQ@201174|Actinobacteria,4D47B@85005|Actinomycetales	201174|Actinobacteria	E	shikimate dehydrogenase	aroE	-	1.1.1.25	ko:K00014	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02413	RC00206	ko00000,ko00001,ko00002,ko01000	-	-	-	Shikimate_DH,Shikimate_dh_N
WP_204423038.1	644284.Arch_0919	3.13e-65	202.0	2DG2Q@1|root,2ZU7I@2|Bacteria,2GV28@201174|Actinobacteria,4D6F1@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_204423039.1	649743.HMPREF0972_01034	0.0	1175.0	COG0587@1|root,COG0587@2|Bacteria,2GJ1P@201174|Actinobacteria,4D3SP@85005|Actinomycetales	201174|Actinobacteria	L	DNA polymerase involved in damage-induced mutagenesis and translesion synthesis (TLS). It is not the major replicative DNA polymerase	dnaE2	GO:0000731,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006139,GO:0006259,GO:0006281,GO:0006301,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0007154,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009432,GO:0009605,GO:0009987,GO:0009991,GO:0016020,GO:0018130,GO:0019438,GO:0019985,GO:0030312,GO:0031668,GO:0033554,GO:0034641,GO:0034645,GO:0034654,GO:0042221,GO:0042276,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044464,GO:0046483,GO:0046677,GO:0050896,GO:0051716,GO:0071496,GO:0071704,GO:0071897,GO:0071944,GO:0090304,GO:1901360,GO:1901362,GO:1901576	2.7.7.7	ko:K14162	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	DNA_pol3_alpha,HHH_6,PHP,tRNA_anti-codon
WP_204423041.1	649831.L083_1989	6.17e-10	66.2	COG4544@1|root,COG4544@2|Bacteria,2IIXE@201174|Actinobacteria,4DA6N@85008|Micromonosporales	201174|Actinobacteria	S	Component of the SOS system and an inhibitor of cell division. Accumulation of SulA causes rapid cessation of cell division and the appearance of long, non-septate filaments. In the presence of GTP, binds a polymerization-competent form of FtsZ in a 1 1 ratio, thus inhibiting FtsZ polymerization and therefore preventing it from participating in the assembly of the Z ring. This mechanism prevents the premature segregation of damaged DNA to daughter cells during cell division	-	GO:0006139,GO:0006259,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:1901360	-	-	-	-	-	-	-	-	-	-	-
WP_204423044.1	644284.Arch_0921	1.38e-107	310.0	COG0219@1|root,COG0219@2|Bacteria,2IHN9@201174|Actinobacteria,4D4GN@85005|Actinomycetales	201174|Actinobacteria	J	Belongs to the class IV-like SAM-binding methyltransferase superfamily. RNA methyltransferase TrmH family. TrmL subfamily	spoU	-	2.1.1.207	ko:K03216	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	SpoU_methylase
WP_204423045.1	644284.Arch_0922	1.41e-41	139.0	COG1476@1|root,COG1476@2|Bacteria,2GXNY@201174|Actinobacteria,4D6P1@85005|Actinomycetales	201174|Actinobacteria	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
WP_204423046.1	644284.Arch_0923	2.48e-173	486.0	COG0566@1|root,COG0566@2|Bacteria,2GJ12@201174|Actinobacteria,4D41Y@85005|Actinomycetales	201174|Actinobacteria	J	RNA methyltransferase TrmH family	spoU2	-	-	-	-	-	-	-	-	-	-	-	SpoU_methylase
WP_204423047.1	644284.Arch_0924	2.13e-176	500.0	COG0330@1|root,COG0330@2|Bacteria,2GJ1U@201174|Actinobacteria,4D37J@85005|Actinomycetales	201174|Actinobacteria	O	SPFH Band 7 PHB domain protein	hflK	GO:0005575,GO:0005576,GO:0005618,GO:0005623,GO:0005886,GO:0016020,GO:0030312,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	Band_7
WP_204423048.1	644284.Arch_0925	4.97e-53	171.0	COG1585@1|root,COG1585@2|Bacteria,2IHZU@201174|Actinobacteria,4D5JE@85005|Actinomycetales	201174|Actinobacteria	OU	Nodulation efficiency protein D	nfeD	-	-	-	-	-	-	-	-	-	-	-	NfeD
WP_204423050.1	644284.Arch_0926	3.07e-120	350.0	COG1119@1|root,COG1119@2|Bacteria,2GIXX@201174|Actinobacteria,4D33T@85005|Actinomycetales	201174|Actinobacteria	P	ABC transporter, ATP-binding protein	-	-	3.6.3.34	ko:K02013	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.14	-	-	ABC_tran
WP_204423052.1	644284.Arch_0927	2.78e-247	684.0	COG0297@1|root,COG0297@2|Bacteria,2I2EE@201174|Actinobacteria,4D40C@85005|Actinomycetales	201174|Actinobacteria	G	Glycogen synthase, Corynebacterium family	glgA	GO:0000271,GO:0003674,GO:0003824,GO:0005975,GO:0005976,GO:0006073,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009250,GO:0009987,GO:0016051,GO:0016740,GO:0016757,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0044042,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0071704,GO:1901576	2.4.1.342	ko:K16148	ko00500,ko01100,map00500,map01100	-	R02421,R11530	RC00005,RC00049,RC02748	ko00000,ko00001,ko01000,ko01003	-	GT4	-	Glyco_transf_4,Glycos_transf_1
WP_204423054.1	644284.Arch_0928	3.7e-297	811.0	COG0448@1|root,COG0448@2|Bacteria,2I2EF@201174|Actinobacteria,4D3X6@85005|Actinomycetales	201174|Actinobacteria	H	Catalyzes the synthesis of ADP-glucose, a sugar donor used in elongation reactions on alpha-glucans	glgC	-	2.7.7.27	ko:K00975	ko00500,ko00520,ko01100,ko01110,ko02026,map00500,map00520,map01100,map01110,map02026	M00565	R00948	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	NTP_transferase
WP_204423058.1	644284.Arch_0930	2.83e-164	465.0	COG2321@1|root,COG2321@2|Bacteria,2H3UT@201174|Actinobacteria,4D3PU@85005|Actinomycetales	201174|Actinobacteria	S	neutral zinc metallopeptidase	ypfJ	GO:0005575,GO:0005576	-	ko:K07054	-	-	-	-	ko00000	-	-	-	Zn_peptidase
WP_204423059.1	644284.Arch_0931	6.75e-67	203.0	COG2151@1|root,COG2151@2|Bacteria,2IKUH@201174|Actinobacteria,4D5R5@85005|Actinomycetales	201174|Actinobacteria	S	cog cog2151	yitW	-	-	-	-	-	-	-	-	-	-	-	FeS_assembly_P
WP_204423061.1	644284.Arch_0932	8.67e-88	259.0	COG0822@1|root,COG0822@2|Bacteria,2IHY9@201174|Actinobacteria,4D5I4@85005|Actinomycetales	201174|Actinobacteria	C	SUF system FeS assembly protein	iscU	-	-	ko:K04488	-	-	-	-	ko00000	-	-	-	NifU_N
WP_204423062.1	644284.Arch_0933	2.1e-212	597.0	COG0520@1|root,COG0520@2|Bacteria,2GIVK@201174|Actinobacteria,4D3SB@85005|Actinomycetales	201174|Actinobacteria	E	Catalyzes the removal of elemental sulfur and selenium atoms from L-cysteine, L-cystine, L-selenocysteine, and L- selenocystine to produce L-alanine	sufS	GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044464,GO:0071944	2.8.1.7,4.4.1.16	ko:K11717	ko00450,ko01100,map00450,map01100	-	R03599,R11528	RC00961,RC01789,RC02313	ko00000,ko00001,ko01000	-	-	-	Aminotran_5
WP_204423063.1	644284.Arch_0934	1.48e-165	464.0	COG0396@1|root,COG0396@2|Bacteria,2GKB7@201174|Actinobacteria,4D3AI@85005|Actinomycetales	201174|Actinobacteria	O	FeS assembly ATPase SufC	sufC	-	-	ko:K09013	-	-	-	-	ko00000,ko02000	-	-	-	ABC_tran
WP_204423065.1	1219585.HMPREF1631_01215	6.55e-32	115.0	COG2146@1|root,COG2146@2|Bacteria,2IQK7@201174|Actinobacteria,4D66Y@85005|Actinomycetales	201174|Actinobacteria	P	Rieske 2Fe-2S domain	hcaC	-	-	ko:K05710	ko00360,ko01120,ko01220,map00360,map01120,map01220	M00545	R06782,R06783	RC00098	br01602,ko00000,ko00001,ko00002	-	-	-	Rieske
WP_204423067.1	644284.Arch_0936	1.24e-202	568.0	COG0719@1|root,COG0719@2|Bacteria,2GJNV@201174|Actinobacteria,4D3EY@85005|Actinomycetales	201174|Actinobacteria	O	FeS assembly protein SufD	sufD	GO:0008150,GO:0009605,GO:0009607,GO:0040007,GO:0043207,GO:0044403,GO:0044419,GO:0050896,GO:0051701,GO:0051704,GO:0051707,GO:0052173,GO:0052200,GO:0052564,GO:0052572,GO:0075136	-	ko:K09015	-	-	-	-	ko00000	-	-	-	UPF0051
WP_204423069.1	644284.Arch_0937	0.0	887.0	COG0719@1|root,COG0719@2|Bacteria,2GKCZ@201174|Actinobacteria,4D3Q5@85005|Actinomycetales	201174|Actinobacteria	O	assembly protein SufB	sufB	GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016787,GO:0016788,GO:0034641,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:1901360	-	ko:K09014	-	-	-	-	ko00000	-	-	-	UPF0051
WP_204423071.1	644284.Arch_0938	2.06e-137	392.0	COG2345@1|root,COG2345@2|Bacteria,2GN8W@201174|Actinobacteria,4D3FJ@85005|Actinomycetales	201174|Actinobacteria	K	Transcriptional regulator	sufR	-	-	-	-	-	-	-	-	-	-	-	HTH_11,HTH_20,HTH_24,HTH_5,MarR_2
WP_204423073.1	644284.Arch_0939	7.43e-89	266.0	COG0494@1|root,COG0494@2|Bacteria,2GNW6@201174|Actinobacteria,4D313@85005|Actinomycetales	201174|Actinobacteria	L	Hydrolase, NUDIX family	nudF	-	3.6.1.13	ko:K01515	ko00230,map00230	-	R01054	RC00002	ko00000,ko00001,ko01000	-	-	-	NUDIX
WP_204423075.1	644284.Arch_0940	7.5e-208	593.0	COG0728@1|root,COG0728@2|Bacteria,2GKWW@201174|Actinobacteria,4D3C8@85005|Actinomycetales	201174|Actinobacteria	L	integral membrane protein MviN	-	-	-	ko:K03980	-	-	-	-	ko00000,ko01011,ko02000	2.A.66.4	-	-	MVIN
