# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	102620	103495	-	WP_204424604.1	WP_204424604.1		glucose-1-phosphate thymidylyltransferase RfbA	rfbA		JTE88_RS00390	876	291	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	103698	104543	-							JTE88_RS00395	846		old_locus_tag=JTE88_00395
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	103698	104543	-	WP_204424605.1	WP_204424605.1		hypothetical protein			JTE88_RS00395	846	281	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	104767	105288	+							JTE88_RS00400	522		old_locus_tag=JTE88_00400
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	104767	105288	+	WP_204424606.1	WP_204424606.1		peptidylprolyl isomerase			JTE88_RS00400	522	173	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	105368	105949	+							JTE88_RS00405	582		old_locus_tag=JTE88_00405
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	105368	105949	+	WP_204424607.1	WP_204424607.1		rhomboid family intramembrane serine protease			JTE88_RS00405	582	193	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	106069	106338	-							JTE88_RS00410	270		old_locus_tag=JTE88_00410
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	106069	106338	-	WP_204424608.1	WP_204424608.1		cell division protein CrgA			JTE88_RS00410	270	89	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	106463	107401	+							JTE88_RS00415	939		old_locus_tag=JTE88_00415
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	106463	107401	+	WP_204424609.1	WP_204424609.1		class E sortase			JTE88_RS00415	939	312	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	107717	109621	-					pknB		JTE88_RS00420	1905		old_locus_tag=JTE88_00420
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	107717	109621	-	WP_204424610.1	WP_204424610.1		Stk1 family PASTA domain-containing Ser/Thr kinase	pknB		JTE88_RS00420	1905	634	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	109705	111150	-							JTE88_RS00425	1446		old_locus_tag=JTE88_00425
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	109705	111150	-	WP_204424611.1	WP_204424611.1		penicillin-binding protein			JTE88_RS00425	1446	481	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	111147	112667	-							JTE88_RS00430	1521		old_locus_tag=JTE88_00430
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	111147	112667	-	WP_204424612.1	WP_204424612.1		FtsW/RodA/SpoVE family cell cycle protein			JTE88_RS00430	1521	506	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	112664	113956	-							JTE88_RS00435	1293		old_locus_tag=JTE88_00435
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	112664	113956	-	WP_204424613.1	WP_204424613.1		serine/threonine-protein phosphatase			JTE88_RS00435	1293	430	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	113956	114414	-							JTE88_RS00440	459		old_locus_tag=JTE88_00440
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	113956	114414	-	WP_204424615.1	WP_204424615.1		FHA domain-containing protein			JTE88_RS00440	459	152	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	114411	115109	-							JTE88_RS00445	699		old_locus_tag=JTE88_00445
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	114411	115109	-	WP_204424616.1	WP_204424616.1		FHA domain-containing protein			JTE88_RS00445	699	232	
gene	tRNA	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	115349	115432	+							JTE88_RS00450	84		old_locus_tag=JTE88_00450
tRNA		GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	115349	115432	+				tRNA-Leu			JTE88_RS00450	84		anticodon=CAG
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	115825	117402	+							JTE88_RS00455	1578		old_locus_tag=JTE88_00455
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	115825	117402	+	WP_204424617.1	WP_204424617.1		isopeptide-forming domain-containing fimbrial protein			JTE88_RS00455	1578	525	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	117490	118410	+							JTE88_RS00460	921		old_locus_tag=JTE88_00460
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	117490	118410	+	WP_204424618.1	WP_204424618.1		class C sortase			JTE88_RS00460	921	306	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	118448	119266	-							JTE88_RS00465	819		old_locus_tag=JTE88_00465
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	118448	119266	-	WP_204424619.1	WP_204424619.1		TRIC cation channel family protein			JTE88_RS00465	819	272	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	119305	120243	-							JTE88_RS00470	939		old_locus_tag=JTE88_00470
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	119305	120243	-	WP_204424620.1	WP_204424620.1		macro domain-containing protein			JTE88_RS00470	939	312	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	120314	120931	+							JTE88_RS00475	618		old_locus_tag=JTE88_00475
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	120314	120931	+	WP_204424621.1	WP_204424621.1		ribonuclease HI			JTE88_RS00475	618	205	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	120995	123172	+							JTE88_RS00480	2178		old_locus_tag=JTE88_00480
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	120995	123172	+	WP_204424623.1	WP_204424623.1		S9 family peptidase			JTE88_RS00480	2178	725	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	123248	124594	-					mtnN		JTE88_RS00485	1347		old_locus_tag=JTE88_00485
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	123248	124594	-	WP_204424624.1	WP_204424624.1		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	mtnN		JTE88_RS00485	1347	448	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	124594	125052	-							JTE88_RS00490	459		old_locus_tag=JTE88_00490
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	124594	125052	-	WP_204424625.1	WP_204424625.1		S-ribosylhomocysteine lyase			JTE88_RS00490	459	152	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	125465	125716	+					nrdH		JTE88_RS00495	252		old_locus_tag=JTE88_00495
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	125465	125716	+	WP_204424626.1	WP_204424626.1		glutaredoxin-like protein NrdH	nrdH		JTE88_RS00495	252	83	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	125738	126139	+					nrdI		JTE88_RS00500	402		old_locus_tag=JTE88_00500
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	125738	126139	+	WP_204424627.1	WP_204424627.1		class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI	nrdI		JTE88_RS00500	402	133	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	126121	128271	+					nrdE		JTE88_RS00505	2151		old_locus_tag=JTE88_00505
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	126121	128271	+	WP_204424628.1	WP_204424628.1		class 1b ribonucleoside-diphosphate reductase subunit alpha	nrdE		JTE88_RS00505	2151	716	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	128283	129437	-							JTE88_RS00510	1155		old_locus_tag=JTE88_00510
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	128283	129437	-	WP_204424629.1	WP_204424629.1		DUF418 domain-containing protein			JTE88_RS00510	1155	384	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	129525	130499	+					nrdF		JTE88_RS00515	975		old_locus_tag=JTE88_00515
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	129525	130499	+	WP_204424630.1	WP_204424630.1		class 1b ribonucleoside-diphosphate reductase subunit beta	nrdF		JTE88_RS00515	975	324	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	130602	131186	+							JTE88_RS00520	585		old_locus_tag=JTE88_00520
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	130602	131186	+	WP_204424632.1	WP_204424632.1		low molecular weight phosphotyrosine protein phosphatase			JTE88_RS00520	585	194	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	131229	131678	-							JTE88_RS00525	450		old_locus_tag=JTE88_00525
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	131229	131678	-	WP_204424634.1	WP_204424634.1		SprT-like domain-containing protein			JTE88_RS00525	450	149	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	131728	132669	+							JTE88_RS00530	942		old_locus_tag=JTE88_00530
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	131728	132669	+	WP_204424636.1	WP_204424636.1		DUF952 domain-containing protein			JTE88_RS00530	942	313	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	132721	133404	+							JTE88_RS00535	684		old_locus_tag=JTE88_00535
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	132721	133404	+	WP_204424638.1	WP_204424638.1		hypothetical protein			JTE88_RS00535	684	227	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	133428	134207	-							JTE88_RS00540	780		old_locus_tag=JTE88_00540
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	133428	134207	-	WP_204424639.1	WP_204424639.1		amino acid ABC transporter ATP-binding protein			JTE88_RS00540	780	259	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	134223	135197	-							JTE88_RS00545	975		old_locus_tag=JTE88_00545
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	134223	135197	-	WP_204424641.1	WP_204424641.1		amino acid ABC transporter permease			JTE88_RS00545	975	324	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	135238	136152	-							JTE88_RS00550	915		old_locus_tag=JTE88_00550
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	135238	136152	-	WP_204424643.1	WP_204424643.1		ABC transporter substrate-binding protein			JTE88_RS00550	915	304	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	136649	140878	-					hrpA		JTE88_RS00555	4230		old_locus_tag=JTE88_00555
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	136649	140878	-	WP_204424645.1	WP_204424645.1		ATP-dependent RNA helicase HrpA	hrpA		JTE88_RS00555	4230	1409	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	141055	142080	+							JTE88_RS00560	1026		old_locus_tag=JTE88_00560
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	141055	142080	+	WP_204424646.1	WP_204424646.1		endonuclease/exonuclease/phosphatase family protein			JTE88_RS00560	1026	341	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	142171	142353	+							JTE88_RS00565	183		old_locus_tag=JTE88_00565
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	142171	142353	+	WP_204424648.1	WP_204424648.1		hypothetical protein			JTE88_RS00565	183	60	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	142353	142910	+							JTE88_RS00570	558		old_locus_tag=JTE88_00570
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	142353	142910	+	WP_204424650.1	WP_204424650.1		hypothetical protein			JTE88_RS00570	558	185	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	142968	143333	+							JTE88_RS00575	366		old_locus_tag=JTE88_00575
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	142968	143333	+	WP_204424652.1	WP_204424652.1		helix-turn-helix domain-containing protein			JTE88_RS00575	366	121	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	143330	143749	+							JTE88_RS00580	420		old_locus_tag=JTE88_00580
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	143330	143749	+	WP_204424653.1	WP_204424653.1		hypothetical protein			JTE88_RS00580	420	139	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	143708	144823	-							JTE88_RS00585	1116		old_locus_tag=JTE88_00585
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	143708	144823	-	WP_204424655.1	WP_204424655.1		DUF2183 domain-containing protein			JTE88_RS00585	1116	371	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	144900	146144	-							JTE88_RS00590	1245		old_locus_tag=JTE88_00590
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	144900	146144	-	WP_204424657.1	WP_204424657.1		MFS transporter			JTE88_RS00590	1245	414	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	146174	146929	-							JTE88_RS00595	756		old_locus_tag=JTE88_00595
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	146174	146929	-	WP_204424659.1	WP_204424659.1		GntR family transcriptional regulator			JTE88_RS00595	756	251	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	146939	148621	-					pgm		JTE88_RS00600	1683		old_locus_tag=JTE88_00600
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	146939	148621	-	WP_204424660.1	WP_204424660.1		phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	pgm		JTE88_RS00600	1683	560	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	148746	152345	-							JTE88_RS00605	3600		old_locus_tag=JTE88_00605
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	148746	152345	-	WP_204424661.1	WP_204424661.1		hypothetical protein			JTE88_RS00605	3600	1199	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	152752	154587	-							JTE88_RS00610	1836		old_locus_tag=JTE88_00610
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	152752	154587	-	WP_204424662.1	WP_204424662.1		SpaH/EbpB family LPXTG-anchored major pilin			JTE88_RS00610	1836	611	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	154788	157412	-							JTE88_RS00615	2625		old_locus_tag=JTE88_00615
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	154788	157412	-	WP_204424663.1	WP_204424663.1		YbhN family protein			JTE88_RS00615	2625	874	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	157422	159578	-					cadA		JTE88_RS00620	2157		old_locus_tag=JTE88_00620
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	157422	159578	-	WP_204424664.1	WP_204424664.1		cadmium-translocating P-type ATPase	cadA		JTE88_RS00620	2157	718	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	159602	159832	-							JTE88_RS00625	231		old_locus_tag=JTE88_00625
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	159602	159832	-	WP_204424665.1	WP_204424665.1		heavy-metal-associated domain-containing protein			JTE88_RS00625	231	76	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	159918	161381	-							JTE88_RS00630	1464		old_locus_tag=JTE88_00630
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	159918	161381	-	WP_204424666.1	WP_204424666.1		hypothetical protein			JTE88_RS00630	1464	487	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	161469	162134	-							JTE88_RS00635	666		old_locus_tag=JTE88_00635
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	161469	162134	-	WP_204424667.1	WP_204424667.1		DedA family protein			JTE88_RS00635	666	221	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	162148	162552	-							JTE88_RS00640	405		old_locus_tag=JTE88_00640
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	162148	162552	-	WP_204424669.1	WP_204424669.1		phage holin family protein			JTE88_RS00640	405	134	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	162607	163401	-							JTE88_RS00645	795		old_locus_tag=JTE88_00645
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	162607	163401	-	WP_204424672.1	WP_204424672.1		YwiC-like family protein			JTE88_RS00645	795	264	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	163404	164291	-							JTE88_RS00650	888		old_locus_tag=JTE88_00650
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	163404	164291	-	WP_204424674.1	WP_204424674.1		hypothetical protein			JTE88_RS00650	888	295	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	164404	165159	+							JTE88_RS00655	756		old_locus_tag=JTE88_00655
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	164404	165159	+	WP_204424677.1	WP_204424677.1		type I 3-dehydroquinate dehydratase			JTE88_RS00655	756	251	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	165347	165850	-							JTE88_RS00660	504		old_locus_tag=JTE88_00660
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	165347	165850	-	WP_204424679.1	WP_204424679.1		phosphoribosyltransferase			JTE88_RS00660	504	167	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	166101	167039	+							JTE88_RS00665	939		old_locus_tag=JTE88_00665
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	166101	167039	+	WP_204424687.1	WP_204424687.1		zinc ABC transporter substrate-binding protein			JTE88_RS00665	939	312	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	167036	167794	+							JTE88_RS00670	759		old_locus_tag=JTE88_00670
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	167036	167794	+	WP_239519525.1	WP_239519525.1		metal ABC transporter ATP-binding protein			JTE88_RS00670	759	252	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	167791	168738	+							JTE88_RS00675	948		old_locus_tag=JTE88_00675
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	167791	168738	+	WP_204424689.1	WP_204424689.1		metal ABC transporter permease			JTE88_RS00675	948	315	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	168735	169601	+							JTE88_RS00680	867		old_locus_tag=JTE88_00680
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	168735	169601	+	WP_204424691.1	WP_204424691.1		metal ABC transporter permease			JTE88_RS00680	867	288	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	169603	170277	-							JTE88_RS00685	675		old_locus_tag=JTE88_00685
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	169603	170277	-	WP_204424693.1	WP_204424693.1		metal-dependent transcriptional regulator			JTE88_RS00685	675	224	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	170372	170953	+					dcd		JTE88_RS00690	582		old_locus_tag=JTE88_00690
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	170372	170953	+	WP_204424695.1	WP_204424695.1		dCTP deaminase	dcd		JTE88_RS00690	582	193	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	171007	173892	+							JTE88_RS00695	2886		old_locus_tag=JTE88_00695
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	171007	173892	+	WP_204424697.1	WP_204424697.1		Na+/H+ antiporter subunit A			JTE88_RS00695	2886	961	
