# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	12302	13495	-	WP_049618929.1	WP_049618929.1		sugar ABC transporter permease			ACU19_RS01405	1194	397	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	13492	15051	-							ACU19_RS01410	1560		old_locus_tag=ACU19_01420
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	13492	15051	-	WP_049618930.1	WP_049618930.1		ATP-binding cassette domain-containing protein			ACU19_RS01410	1560	519	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	15233	16216	-							ACU19_RS01415	984		old_locus_tag=ACU19_01425
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	15233	16216	-	WP_231583031.1	WP_231583031.1		sugar-binding protein			ACU19_RS01415	984	327	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	17023	18366	+					xylA		ACU19_RS01420	1344		old_locus_tag=ACU19_01430
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	17023	18366	+	WP_049618932.1	WP_049618932.1		xylose isomerase	xylA		ACU19_RS01420	1344	447	
gene	pseudogene	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	18702	19271	+							ACU19_RS10740	570		partial;pseudo
CDS	without_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	18702	19271	+				AAA family ATPase			ACU19_RS10740	570		partial;pseudo
gene	pseudogene	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	19740	19892	+							ACU19_RS10745	153		partial;pseudo
CDS	without_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	19740	19892	+				helicase			ACU19_RS10745	153		partial;pseudo
gene	pseudogene	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	22093	22278	-							ACU19_RS09845	186		partial;pseudo
CDS	without_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	22093	22278	-				integrase core domain-containing protein			ACU19_RS09845	186		partial;pseudo
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	22666	23574	-							ACU19_RS01435	909		old_locus_tag=ACU19_01445
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	22666	23574	-	WP_082159926.1	WP_082159926.1		sugar kinase			ACU19_RS01435	909	302	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	23648	24262	-							ACU19_RS01440	615		old_locus_tag=ACU19_01450
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	23648	24262	-	WP_049618935.1	WP_049618935.1		bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase			ACU19_RS01440	615	204	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	24333	25895	-							ACU19_RS01445	1563		old_locus_tag=ACU19_01455
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	24333	25895	-	WP_049618936.1	WP_049618936.1		tripartite tricarboxylate transporter permease			ACU19_RS01445	1563	520	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	25902	26486	-							ACU19_RS01450	585		old_locus_tag=ACU19_01460
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	25902	26486	-	WP_049618937.1	WP_049618937.1		tripartite tricarboxylate transporter TctB family protein			ACU19_RS01450	585	194	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	26552	27589	-							ACU19_RS01455	1038		old_locus_tag=ACU19_01465
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	26552	27589	-	WP_141670191.1	WP_141670191.1		tripartite tricarboxylate transporter substrate binding protein			ACU19_RS01455	1038	345	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	27837	28769	+							ACU19_RS01460	933		old_locus_tag=ACU19_01470
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	27837	28769	+	WP_049618939.1	WP_049618939.1		LysR family transcriptional regulator			ACU19_RS01460	933	310	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	28951	29232	+							ACU19_RS01465	282		old_locus_tag=ACU19_01475
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	28951	29232	+	WP_049618940.1	WP_049618940.1		transposase			ACU19_RS01465	282	93	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	29274	29948	+							ACU19_RS01470	675		
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000010.1	29274	29948	+	WP_156181298.1	WP_156181298.1		DDE-type integrase/transposase/recombinase			ACU19_RS01470	675	224	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	1	590	+							ACU19_RS01475	590		partial;old_locus_tag=ACU19_01485
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	1	590	+	WP_049618945.1	WP_049618945.1		gamma-glutamylcyclotransferase			ACU19_RS01475	590	195	partial
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	720	1631	+							ACU19_RS01480	912		old_locus_tag=ACU19_01490
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	720	1631	+	WP_049618946.1	WP_049618946.1		hypothetical protein			ACU19_RS01480	912	303	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	1911	3077	+							ACU19_RS01485	1167		old_locus_tag=ACU19_01495
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	1911	3077	+	WP_049618947.1	WP_049618947.1		nucleotide sugar dehydrogenase			ACU19_RS01485	1167	388	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	3101	3937	-							ACU19_RS01490	837		old_locus_tag=ACU19_01500
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	3101	3937	-	WP_049618948.1	WP_049618948.1		glycosyltransferase family 2 protein			ACU19_RS01490	837	278	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	4059	5492	+							ACU19_RS01495	1434		old_locus_tag=ACU19_01505
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	4059	5492	+	WP_231583033.1	WP_231583033.1		LCP family protein			ACU19_RS01495	1434	477	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	5798	7549	+							ACU19_RS10750	1752		
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	5798	7549	+	WP_231583034.1	WP_231583034.1		LCP family protein			ACU19_RS10750	1752	583	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	7578	8075	+							ACU19_RS01505	498		old_locus_tag=ACU19_01515
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	7578	8075	+	WP_082159927.1	WP_082159927.1		GtrA family protein			ACU19_RS01505	498	165	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	8179	9243	-							ACU19_RS01510	1065		old_locus_tag=ACU19_01520
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	8179	9243	-	WP_049618949.1	WP_049618949.1		HAMP domain-containing histidine kinase			ACU19_RS01510	1065	354	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	9243	9923	-							ACU19_RS01515	681		old_locus_tag=ACU19_01525
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	9243	9923	-	WP_049618950.1	WP_049618950.1		response regulator transcription factor			ACU19_RS01515	681	226	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	9934	11475	-							ACU19_RS01520	1542		old_locus_tag=ACU19_01530
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	9934	11475	-	WP_049618951.1	WP_049618951.1		adenylate/guanylate cyclase domain-containing protein			ACU19_RS01520	1542	513	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	11658	13367	+							ACU19_RS01525	1710		old_locus_tag=ACU19_01535
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	11658	13367	+	WP_049618992.1	WP_049618992.1		DUF885 domain-containing protein			ACU19_RS01525	1710	569	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	13364	14644	+							ACU19_RS01530	1281		old_locus_tag=ACU19_01540
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	13364	14644	+	WP_082159928.1	WP_082159928.1		Maf family nucleotide pyrophosphatase			ACU19_RS01530	1281	426	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	14880	15236	-							ACU19_RS01535	357		old_locus_tag=ACU19_01545
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	14880	15236	-	WP_049618952.1	WP_049618952.1		ferredoxin family protein			ACU19_RS01535	357	118	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	15522	18107	-							ACU19_RS09850	2586		old_locus_tag=ACU19_01550
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	15522	18107	-	WP_053093577.1	WP_053093577.1		VanW family protein			ACU19_RS09850	2586	861	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	18249	18956	-							ACU19_RS10230	708		old_locus_tag=ACU19_01555
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	18249	18956	-	WP_049618953.1	WP_049618953.1		hypothetical protein			ACU19_RS10230	708	235	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	18978	20996	-							ACU19_RS01550	2019		old_locus_tag=ACU19_01560
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	18978	20996	-	WP_049618995.1	WP_049618995.1		GTP-binding protein			ACU19_RS01550	2019	672	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	21338	21946	-							ACU19_RS01555	609		old_locus_tag=ACU19_01565
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	21338	21946	-	WP_049618954.1	WP_049618954.1		PH domain-containing protein			ACU19_RS01555	609	202	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	22164	23909	-							ACU19_RS01560	1746		old_locus_tag=ACU19_01570
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	22164	23909	-	WP_143021807.1	WP_143021807.1		ABC transporter family substrate-binding protein			ACU19_RS01560	1746	581	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	24427	26172	-							ACU19_RS01565	1746		old_locus_tag=ACU19_01575
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	24427	26172	-	WP_082159942.1	WP_082159942.1		ABC transporter family substrate-binding protein			ACU19_RS01565	1746	581	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	26487	28436	-							ACU19_RS01570	1950		old_locus_tag=ACU19_01580
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	26487	28436	-	WP_231583035.1	WP_231583035.1		ABC transporter ATP-binding protein			ACU19_RS01570	1950	649	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	28433	29386	-							ACU19_RS01575	954		old_locus_tag=ACU19_01585
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	28433	29386	-	WP_049618956.1	WP_049618956.1		ABC transporter permease			ACU19_RS01575	954	317	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	29387	30358	-							ACU19_RS01580	972		old_locus_tag=ACU19_01590
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	29387	30358	-	WP_049618957.1	WP_049618957.1		ABC transporter permease			ACU19_RS01580	972	323	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	30623	32572	-							ACU19_RS01585	1950		old_locus_tag=ACU19_01595
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	30623	32572	-	WP_231583036.1	WP_231583036.1		AMP-binding protein			ACU19_RS01585	1950	649	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	32575	34206	-							ACU19_RS01590	1632		old_locus_tag=ACU19_01600
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	32575	34206	-	WP_082159930.1	WP_082159930.1		M18 family aminopeptidase			ACU19_RS01590	1632	543	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	34246	35499	+							ACU19_RS01595	1254		old_locus_tag=ACU19_01605
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	34246	35499	+	WP_049618958.1	WP_049618958.1		alpha/beta fold hydrolase			ACU19_RS01595	1254	417	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	35703	36608	+							ACU19_RS01600	906		old_locus_tag=ACU19_01610
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	35703	36608	+	WP_049619000.1	WP_049619000.1		site-specific DNA-methyltransferase			ACU19_RS01600	906	301	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	36552	37799	-							ACU19_RS01605	1248		old_locus_tag=ACU19_01615
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	36552	37799	-	WP_049618959.1	WP_049618959.1		amidohydrolase			ACU19_RS01605	1248	415	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	38061	38675	+							ACU19_RS01610	615		old_locus_tag=ACU19_01620
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	38061	38675	+	WP_049618960.1	WP_049618960.1		HAD-IA family hydrolase			ACU19_RS01610	615	204	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	38807	40534	-							ACU19_RS09645	1728		
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	38807	40534	-	WP_053093578.1	WP_053093578.1		HAD-IA family hydrolase			ACU19_RS09645	1728	575	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	40578	41753	-							ACU19_RS01620	1176		old_locus_tag=ACU19_01630
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	40578	41753	-	WP_049618961.1	WP_049618961.1		ABC transporter substrate-binding protein			ACU19_RS01620	1176	391	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	42039	43304	-							ACU19_RS09650	1266		old_locus_tag=ACU19_01635
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	42039	43304	-	WP_082159931.1	WP_082159931.1		ABC transporter ATP-binding protein			ACU19_RS09650	1266	421	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	43472	45202	-							ACU19_RS01630	1731		old_locus_tag=ACU19_01640
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	43472	45202	-	WP_197077774.1	WP_197077774.1		iron ABC transporter permease			ACU19_RS01630	1731	576	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	45740	46333	-							ACU19_RS01635	594		old_locus_tag=ACU19_01645
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	45740	46333	-	WP_049618962.1	WP_049618962.1		thymidine kinase			ACU19_RS01635	594	197	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	46440	48134	-							ACU19_RS01640	1695		old_locus_tag=ACU19_01650
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	46440	48134	-	WP_049619004.1	WP_049619004.1		CTP synthase			ACU19_RS01640	1695	564	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	48766	48942	-							ACU19_RS10235	177		
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	48766	48942	-	WP_156181302.1	WP_156181302.1		hypothetical protein			ACU19_RS10235	177	58	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	49048	50142	+							ACU19_RS01645	1095		old_locus_tag=ACU19_01655
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	49048	50142	+	WP_049618963.1	WP_049618963.1		ATP-binding cassette domain-containing protein			ACU19_RS01645	1095	364	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	50123	50806	+							ACU19_RS01650	684		old_locus_tag=ACU19_01660
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	50123	50806	+	WP_049618964.1	WP_049618964.1		ABC transporter permease			ACU19_RS01650	684	227	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	50846	51718	+							ACU19_RS01655	873		old_locus_tag=ACU19_01665
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	50846	51718	+	WP_049618965.1	WP_049618965.1		MetQ/NlpA family ABC transporter substrate-binding protein			ACU19_RS01655	873	290	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	51864	54752	-							ACU19_RS01660	2889		old_locus_tag=ACU19_01670
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	51864	54752	-	WP_082159945.1	WP_082159945.1		cation-translocating P-type ATPase			ACU19_RS01660	2889	962	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	54905	55090	-							ACU19_RS10755	186		partial
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	54905	55090	-	WP_231583037.1	WP_231583037.1		hypothetical protein			ACU19_RS10755	186	61	partial
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	55236	56699	-							ACU19_RS01665	1464		old_locus_tag=ACU19_01675
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	55236	56699	-	WP_049618966.1	WP_049618966.1		alpha/beta hydrolase			ACU19_RS01665	1464	487	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	57355	58452	-					ychF		ACU19_RS01670	1098		old_locus_tag=ACU19_01680
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	57355	58452	-	WP_049618967.1	WP_049618967.1		redox-regulated ATPase YchF	ychF		ACU19_RS01670	1098	365	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	58572	58859	+							ACU19_RS09655	288		
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	58572	58859	+	WP_053093579.1	WP_053093579.1		patatin-like phospholipase family protein			ACU19_RS09655	288	95	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	58894	59754	+							ACU19_RS09660	861		
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	58894	59754	+	WP_053093580.1	WP_053093580.1		patatin-like phospholipase family protein			ACU19_RS09660	861	286	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	59786	61018	+							ACU19_RS01680	1233		old_locus_tag=ACU19_01690
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	59786	61018	+	WP_049618968.1	WP_049618968.1		DNA recombination protein RmuC			ACU19_RS01680	1233	410	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	61120	62364	+					xseA		ACU19_RS01685	1245		old_locus_tag=ACU19_01695
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	61120	62364	+	WP_049618969.1	WP_049618969.1		exodeoxyribonuclease VII large subunit	xseA		ACU19_RS01685	1245	414	
gene	pseudogene	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	62379	62573	+							ACU19_RS10760	195		partial;pseudo;old_locus_tag=ACU19_01700
CDS	without_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000011.1	62379	62573	+				exodeoxyribonuclease VII small subunit			ACU19_RS10760	195		partial;pseudo
