# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	76749	77090	+	WP_193326805.1	WP_193326805.1		hypothetical protein			HLG82_RS00400	342	113	
gene	SRP_RNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	77302	77398	-					ffs		HLG82_RS00405	97		old_locus_tag=HLG82_00405
ncRNA	SRP_RNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	77302	77398	-				signal recognition particle sRNA small type	ffs		HLG82_RS00405	97		
gene	tRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	77578	77662	+							HLG82_RS00410	85		old_locus_tag=HLG82_00410
tRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	77578	77662	+				tRNA-Ser			HLG82_RS00410	85		anticodon=GGA
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	78354	78998	-							HLG82_RS00415	645		old_locus_tag=HLG82_00415
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	78354	78998	-	WP_193326806.1	WP_193326806.1		DUF3800 domain-containing protein			HLG82_RS00415	645	214	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	79916	80518	+							HLG82_RS00420	603		old_locus_tag=HLG82_00420
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	79916	80518	+	WP_193326807.1	WP_193326807.1		hypothetical protein			HLG82_RS00420	603	200	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	80672	83548	+							HLG82_RS00425	2877		old_locus_tag=HLG82_00425
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	80672	83548	+	WP_193326808.1	WP_193326808.1		DNA polymerase III subunit gamma and tau			HLG82_RS00425	2877	958	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	83548	84165	+					recR		HLG82_RS00430	618		old_locus_tag=HLG82_00430
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	83548	84165	+	WP_193326809.1	WP_193326809.1		recombination mediator RecR	recR		HLG82_RS00430	618	205	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	84228	85502	+							HLG82_RS00435	1275		old_locus_tag=HLG82_00435
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	84228	85502	+	WP_193326810.1	WP_193326810.1		aspartate kinase			HLG82_RS00435	1275	424	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	85499	86554	+							HLG82_RS00440	1056		old_locus_tag=HLG82_00440
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	85499	86554	+	WP_193326811.1	WP_193326811.1		aspartate-semialdehyde dehydrogenase			HLG82_RS00440	1056	351	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	86571	88352	-							HLG82_RS00445	1782		old_locus_tag=HLG82_00445
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	86571	88352	-	WP_193326812.1	WP_193326812.1		DUF4091 domain-containing protein			HLG82_RS00445	1782	593	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	88359	89216	-							HLG82_RS00450	858		old_locus_tag=HLG82_00450
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	88359	89216	-	WP_193326813.1	WP_193326813.1		carbohydrate ABC transporter permease			HLG82_RS00450	858	285	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	89216	90121	-							HLG82_RS00455	906		old_locus_tag=HLG82_00455
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	89216	90121	-	WP_193326814.1	WP_193326814.1		sugar ABC transporter permease			HLG82_RS00455	906	301	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	90205	91446	-							HLG82_RS00460	1242		old_locus_tag=HLG82_00460
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	90205	91446	-	WP_193326815.1	WP_193326815.1		sugar ABC transporter substrate-binding protein			HLG82_RS00460	1242	413	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	91571	92734	+							HLG82_RS00465	1164		old_locus_tag=HLG82_00465
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	91571	92734	+	WP_193326816.1	WP_193326816.1		ROK family transcriptional regulator			HLG82_RS00465	1164	387	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	92787	94058	-							HLG82_RS00470	1272		old_locus_tag=HLG82_00470
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	92787	94058	-	WP_193326817.1	WP_193326817.1		DUF4032 domain-containing protein			HLG82_RS00470	1272	423	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	94231	95421	-					ugpC		HLG82_RS00475	1191		old_locus_tag=HLG82_00475
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	94231	95421	-	WP_193326818.1	WP_193326818.1		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC		HLG82_RS00475	1191	396	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	95678	97540	+							HLG82_RS00480	1863		old_locus_tag=HLG82_00480
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	95678	97540	+	WP_193326819.1	WP_193326819.1		serine/threonine protein kinase			HLG82_RS00480	1863	620	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	97635	98465	+							HLG82_RS00485	831		old_locus_tag=HLG82_00485
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	97635	98465	+	WP_193326820.1	WP_193326820.1		thioredoxin domain-containing protein			HLG82_RS00485	831	276	
gene	tRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	98667	98742	+							HLG82_RS00490	76		old_locus_tag=HLG82_00490
tRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	98667	98742	+				tRNA-Thr			HLG82_RS00490	76		anticodon=TGT
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	100887	102233	+							HLG82_RS00495	1347		old_locus_tag=HLG82_00495
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	100887	102233	+	WP_193326821.1	WP_193326821.1		AGE family epimerase/isomerase			HLG82_RS00495	1347	448	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	102374	103381	-							HLG82_RS00500	1008		old_locus_tag=HLG82_00500
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	102374	103381	-	WP_193326822.1	WP_193326822.1		LacI family transcriptional regulator			HLG82_RS00500	1008	335	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	103540	106557	+							HLG82_RS00505	3018		old_locus_tag=HLG82_00505
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	103540	106557	+	WP_193326823.1	WP_193326823.1		glycosyl hydrolase-related protein			HLG82_RS00505	3018	1005	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	106554	107726	+							HLG82_RS00510	1173		old_locus_tag=HLG82_00510
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	106554	107726	+	WP_193326824.1	WP_193326824.1		hypothetical protein			HLG82_RS00510	1173	390	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	107764	109062	+							HLG82_RS00515	1299		old_locus_tag=HLG82_00515
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	107764	109062	+	WP_193326825.1	WP_193326825.1		extracellular solute-binding protein			HLG82_RS00515	1299	432	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	109084	110103	+							HLG82_RS00520	1020		old_locus_tag=HLG82_00520
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	109084	110103	+	WP_193326826.1	WP_193326826.1		sugar ABC transporter permease			HLG82_RS00520	1020	339	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	110100	111032	+							HLG82_RS00525	933		old_locus_tag=HLG82_00525
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	110100	111032	+	WP_193326827.1	WP_193326827.1		carbohydrate ABC transporter permease			HLG82_RS00525	933	310	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	111029	112657	+							HLG82_RS00530	1629		old_locus_tag=HLG82_00530
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	111029	112657	+	WP_193326828.1	WP_193326828.1		family 20 glycosylhydrolase			HLG82_RS00530	1629	542	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	112723	113388	-							HLG82_RS00535	666		old_locus_tag=HLG82_00535
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	112723	113388	-	WP_193326829.1	WP_193326829.1		uracil-DNA glycosylase			HLG82_RS00535	666	221	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	113562	113819	+							HLG82_RS00540	258		old_locus_tag=HLG82_00540
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	113562	113819	+	WP_193326830.1	WP_193326830.1		DUF3263 domain-containing protein			HLG82_RS00540	258	85	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	113864	114499	+							HLG82_RS00545	636		old_locus_tag=HLG82_00545
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	113864	114499	+	WP_193326831.1	WP_193326831.1		LytR C-terminal domain-containing protein			HLG82_RS00545	636	211	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	114764	116386	+					groL		HLG82_RS00550	1623		old_locus_tag=HLG82_00550
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	114764	116386	+	WP_193326832.1	WP_193326832.1		chaperonin GroEL	groL		HLG82_RS00550	1623	540	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	116541	118238	-							HLG82_RS00555	1698		old_locus_tag=HLG82_00555
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	116541	118238	-	WP_193326833.1	WP_193326833.1		hypothetical protein			HLG82_RS00555	1698	565	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	118345	119133	+							HLG82_RS00560	789		old_locus_tag=HLG82_00560
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	118345	119133	+	WP_193326834.1	WP_193326834.1		SDR family NAD(P)-dependent oxidoreductase			HLG82_RS00560	789	262	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	119130	119834	+							HLG82_RS00565	705		old_locus_tag=HLG82_00565
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	119130	119834	+	WP_193326835.1	WP_193326835.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			HLG82_RS00565	705	234	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	119910	121451	-							HLG82_RS00570	1542		old_locus_tag=HLG82_00570
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	119910	121451	-	WP_193326836.1	WP_193326836.1		HAMP domain-containing histidine kinase			HLG82_RS00570	1542	513	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	121448	122197	-							HLG82_RS00575	750		old_locus_tag=HLG82_00575
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	121448	122197	-	WP_193326837.1	WP_193326837.1		response regulator transcription factor			HLG82_RS00575	750	249	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	122300	122899	-							HLG82_RS00580	600		old_locus_tag=HLG82_00580
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	122300	122899	-	WP_193326838.1	WP_193326838.1		nuclease			HLG82_RS00580	600	199	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	123247	124002	-							HLG82_RS00585	756		old_locus_tag=HLG82_00585
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	123247	124002	-	WP_193326839.1	WP_193326839.1		PspA/IM30 family protein			HLG82_RS00585	756	251	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	124051	125970	-							HLG82_RS00590	1920		old_locus_tag=HLG82_00590
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	124051	125970	-	WP_193326840.1	WP_193326840.1		TPM domain-containing protein			HLG82_RS00590	1920	639	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	126226	126600	+							HLG82_RS00595	375		old_locus_tag=HLG82_00595
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	126226	126600	+	WP_193326841.1	WP_193326841.1		cold shock domain-containing protein			HLG82_RS00595	375	124	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	126593	127387	+							HLG82_RS00600	795		old_locus_tag=HLG82_00600
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	126593	127387	+	WP_193326842.1	WP_193326842.1		DUF3027 domain-containing protein			HLG82_RS00600	795	264	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	127398	128651	+					manA		HLG82_RS00605	1254		old_locus_tag=HLG82_00605
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	127398	128651	+	WP_193326843.1	WP_193326843.1		mannose-6-phosphate isomerase, class I	manA		HLG82_RS00605	1254	417	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	128859	130334	+							HLG82_RS00610	1476		old_locus_tag=HLG82_00610
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	128859	130334	+	WP_255313904.1	WP_255313904.1		NCS2 family permease			HLG82_RS00610	1476	491	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	130537	131634	-					serC		HLG82_RS00615	1098		old_locus_tag=HLG82_00615
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	130537	131634	-	WP_193326845.1	WP_193326845.1		phosphoserine transaminase	serC		HLG82_RS00615	1098	365	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	131763	132446	+							HLG82_RS00620	684		old_locus_tag=HLG82_00620
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	131763	132446	+	WP_193326846.1	WP_193326846.1		metal-dependent transcriptional regulator			HLG82_RS00620	684	227	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	132632	133288	+							HLG82_RS00625	657		old_locus_tag=HLG82_00625
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	132632	133288	+	WP_193326847.1	WP_193326847.1		C40 family peptidase			HLG82_RS00625	657	218	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	133484	134425	+							HLG82_RS00630	942		old_locus_tag=HLG82_00630
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	133484	134425	+	WP_193326848.1	WP_193326848.1		universal stress protein			HLG82_RS00630	942	313	
gene	tRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	134917	134989	+							HLG82_RS00635	73		old_locus_tag=HLG82_00635
tRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	134917	134989	+				tRNA-Arg			HLG82_RS00635	73		anticodon=CCT
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	135314	140332	+							HLG82_RS00640	5019		old_locus_tag=HLG82_00640
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	135314	140332	+	WP_193326849.1	WP_193326849.1		hypothetical protein			HLG82_RS00640	5019	1672	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	140325	140600	+							HLG82_RS00645	276		old_locus_tag=HLG82_00645
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	140325	140600	+	WP_193326850.1	WP_193326850.1		hypothetical protein			HLG82_RS00645	276	91	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	140597	141265	-							HLG82_RS00650	669		old_locus_tag=HLG82_00650
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	140597	141265	-	WP_193326851.1	WP_193326851.1		SAF domain-containing protein			HLG82_RS00650	669	222	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	141372	141998	-							HLG82_RS00655	627		old_locus_tag=HLG82_00655
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	141372	141998	-	WP_193326852.1	WP_193326852.1		5-formyltetrahydrofolate cyclo-ligase			HLG82_RS00655	627	208	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	142081	143295	+							HLG82_RS00660	1215		old_locus_tag=HLG82_00660
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	142081	143295	+	WP_193326853.1	WP_193326853.1		molybdopterin molybdotransferase MoeA			HLG82_RS00660	1215	404	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	143435	144424	+							HLG82_RS00665	990		old_locus_tag=HLG82_00665
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	143435	144424	+	WP_193326854.1	WP_193326854.1		hypothetical protein			HLG82_RS00665	990	329	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	144424	145131	+							HLG82_RS00670	708		old_locus_tag=HLG82_00670
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	144424	145131	+	WP_193326855.1	WP_193326855.1		hypothetical protein			HLG82_RS00670	708	235	
gene	tRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	145229	145304	+							HLG82_RS00675	76		old_locus_tag=HLG82_00675
tRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	145229	145304	+				tRNA-Ala			HLG82_RS00675	76		anticodon=CGC
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	145568	145984	-							HLG82_RS00680	417		old_locus_tag=HLG82_00680
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	145568	145984	-	WP_193326856.1	WP_193326856.1		SRPBCC family protein			HLG82_RS00680	417	138	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	146091	146384	-							HLG82_RS00685	294		old_locus_tag=HLG82_00685
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	146091	146384	-	WP_193326857.1	WP_193326857.1		putative addiction module antidote protein			HLG82_RS00685	294	97	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	146375	146617	-							HLG82_RS00690	243		old_locus_tag=HLG82_00690
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	146375	146617	-	WP_255313949.1	WP_255313949.1		type II toxin-antitoxin system RelE/ParE family toxin			HLG82_RS00690	243	80	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	147020	147868	+							HLG82_RS00695	849		old_locus_tag=HLG82_00695
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	147020	147868	+	WP_193326858.1	WP_193326858.1		siderophore-interacting protein			HLG82_RS00695	849	282	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	148196	148552	+							HLG82_RS00700	357		old_locus_tag=HLG82_00700
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	148196	148552	+	WP_129546581.1	WP_129546581.1		iron ABC transporter			HLG82_RS00700	357	118	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	148684	149307	-							HLG82_RS00705	624		old_locus_tag=HLG82_00705
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	148684	149307	-	WP_223245691.1	WP_223245691.1		alpha/beta fold hydrolase			HLG82_RS00705	624	207	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	149508	150464	-							HLG82_RS00710	957		old_locus_tag=HLG82_00710
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	149508	150464	-	WP_193326859.1	WP_193326859.1		SRPBCC family protein			HLG82_RS00710	957	318	
