# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	109526	110395	+	WP_013169342.1	WP_013169342.1		glycosyltransferase			ARCH_RS00410	870	289	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	110523	111524	+							ARCH_RS00415	1002		old_locus_tag=Arch_0080
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	110523	111524	+	WP_013169343.1	WP_013169343.1		glycosyltransferase			ARCH_RS00415	1002	333	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	111539	112399	-							ARCH_RS00420	861		old_locus_tag=Arch_0081
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	111539	112399	-	WP_013169344.1	WP_013169344.1		LicD family protein			ARCH_RS00420	861	286	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	112409	113356	-							ARCH_RS00425	948		old_locus_tag=Arch_0082
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	112409	113356	-	WP_013169345.1	WP_013169345.1		DMT family transporter			ARCH_RS00425	948	315	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	113353	115164	-							ARCH_RS00430	1812		old_locus_tag=Arch_0083
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	113353	115164	-	WP_013169346.1	WP_013169346.1		NTP transferase domain-containing protein			ARCH_RS00430	1812	603	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	115282	116376	-							ARCH_RS00435	1095		old_locus_tag=Arch_0084
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	115282	116376	-	WP_013169347.1	WP_013169347.1		glycosyltransferase family 4 protein			ARCH_RS00435	1095	364	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	116590	117795	+							ARCH_RS00440	1206		old_locus_tag=Arch_0085
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	116590	117795	+	WP_231957971.1	WP_231957971.1		polysaccharide biosynthesis protein			ARCH_RS00440	1206	401	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	117864	118712	-					rfbD		ARCH_RS00445	849		old_locus_tag=Arch_0086
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	117864	118712	-	WP_013169349.1	WP_013169349.1		dTDP-4-dehydrorhamnose reductase	rfbD		ARCH_RS00445	849	282	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	119095	120411	-							ARCH_RS00450	1317		old_locus_tag=Arch_0088
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	119095	120411	-	WP_013169351.1	WP_013169351.1		ATP-binding protein			ARCH_RS00450	1317	438	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	120519	121136	+							ARCH_RS00455	618		old_locus_tag=Arch_0089
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	120519	121136	+	WP_013169352.1	WP_013169352.1		dTDP-4-dehydrorhamnose 3,5-epimerase			ARCH_RS00455	618	205	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	121279	121470	+							ARCH_RS09540	192		
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	121279	121470	+	WP_197712422.1	WP_197712422.1		AAA family ATPase			ARCH_RS09540	192	63	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	121541	121822	+							ARCH_RS00460	282		
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	121541	121822	+	WP_013170013.1	WP_013170013.1		transposase			ARCH_RS00460	282	93	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	121876	122697	+							ARCH_RS00465	822		old_locus_tag=Arch_0091
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	121876	122697	+	WP_013170014.1	WP_013170014.1		IS3 family transposase			ARCH_RS00465	822	273	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	122719	123090	+							ARCH_RS09545	372		
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	122719	123090	+	WP_261974481.1	WP_261974481.1		AAA family ATPase			ARCH_RS09545	372	123	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	123087	123575	+							ARCH_RS00470	489		
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	123087	123575	+	WP_049765780.1	WP_049765780.1		ATP-binding protein			ARCH_RS00470	489	162	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	123598	124464	-							ARCH_RS00475	867		old_locus_tag=Arch_0092
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	123598	124464	-	WP_013169354.1	WP_013169354.1		glycosyltransferase family 2 protein			ARCH_RS00475	867	288	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	124464	125339	-					rfbA		ARCH_RS00480	876		old_locus_tag=Arch_0093
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	124464	125339	-	WP_013169355.1	WP_013169355.1		glucose-1-phosphate thymidylyltransferase RfbA	rfbA		ARCH_RS00480	876	291	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	125425	126390	-							ARCH_RS00485	966		old_locus_tag=Arch_0094
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	125425	126390	-	WP_041640262.1	WP_041640262.1		DMT family transporter			ARCH_RS00485	966	321	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	126513	127406	-							ARCH_RS09170	894		old_locus_tag=Arch_0095
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	126513	127406	-	WP_049765781.1	WP_049765781.1		hypothetical protein			ARCH_RS09170	894	297	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	127597	128118	+							ARCH_RS00495	522		old_locus_tag=Arch_0096
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	127597	128118	+	WP_041640264.1	WP_041640264.1		peptidylprolyl isomerase			ARCH_RS00495	522	173	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	128190	128768	+							ARCH_RS00500	579		old_locus_tag=Arch_0097
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	128190	128768	+	WP_049765782.1	WP_049765782.1		rhomboid family intramembrane serine protease			ARCH_RS00500	579	192	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	128819	129091	-							ARCH_RS00505	273		old_locus_tag=Arch_0098
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	128819	129091	-	WP_223804399.1	WP_223804399.1		cell division protein CrgA			ARCH_RS00505	273	90	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	129213	130154	+							ARCH_RS00510	942		old_locus_tag=Arch_0099
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	129213	130154	+	WP_013169361.1	WP_013169361.1		class E sortase			ARCH_RS00510	942	313	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	130157	130312	+							ARCH_RS10035	156		old_locus_tag=Arch_0100
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	130157	130312	+	WP_013169362.1	WP_013169362.1		hypothetical protein			ARCH_RS10035	156	51	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	130585	131784	-							ARCH_RS00520	1200		old_locus_tag=Arch_0101
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	130585	131784	-	WP_013169363.1	WP_013169363.1		IS110 family transposase			ARCH_RS00520	1200	399	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	132085	133986	-					pknB		ARCH_RS00525	1902		old_locus_tag=Arch_0102
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	132085	133986	-	WP_013169364.1	WP_013169364.1		Stk1 family PASTA domain-containing Ser/Thr kinase	pknB		ARCH_RS00525	1902	633	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	134071	135516	-							ARCH_RS00530	1446		old_locus_tag=Arch_0103
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	134071	135516	-	WP_013169365.1	WP_013169365.1		penicillin-binding transpeptidase domain-containing protein			ARCH_RS00530	1446	481	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	135513	137006	-							ARCH_RS00535	1494		old_locus_tag=Arch_0104
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	135513	137006	-	WP_013169366.1	WP_013169366.1		FtsW/RodA/SpoVE family cell cycle protein			ARCH_RS00535	1494	497	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	137003	138322	-							ARCH_RS00540	1320		old_locus_tag=Arch_0105
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	137003	138322	-	WP_013169367.1	WP_013169367.1		protein phosphatase 2C domain-containing protein			ARCH_RS00540	1320	439	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	138319	138783	-							ARCH_RS00545	465		old_locus_tag=Arch_0106
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	138319	138783	-	WP_013169368.1	WP_013169368.1		FHA domain-containing protein			ARCH_RS00545	465	154	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	138780	139478	-							ARCH_RS00550	699		old_locus_tag=Arch_0107
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	138780	139478	-	WP_013169369.1	WP_013169369.1		DUF3662 domain-containing protein			ARCH_RS00550	699	232	
gene	tRNA	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	139703	139786	+							ARCH_RS00555	84		old_locus_tag=Arch_R0003
tRNA		GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	139703	139786	+				tRNA-Leu			ARCH_RS00555	84		anticodon=CAG
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	139990	140796	-							ARCH_RS00560	807		old_locus_tag=Arch_0108
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	139990	140796	-	WP_013169370.1	WP_013169370.1		TRIC cation channel family protein			ARCH_RS00560	807	268	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	140822	141730	-							ARCH_RS00565	909		old_locus_tag=Arch_0109
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	140822	141730	-	WP_013169371.1	WP_013169371.1		macro domain-containing protein			ARCH_RS00565	909	302	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	141801	142385	+							ARCH_RS00570	585		old_locus_tag=Arch_0110
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	141801	142385	+	WP_013169372.1	WP_013169372.1		ribonuclease HI			ARCH_RS00570	585	194	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	142428	144605	+							ARCH_RS00575	2178		old_locus_tag=Arch_0111
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	142428	144605	+	WP_013169373.1	WP_013169373.1		S9 family peptidase			ARCH_RS00575	2178	725	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	144805	145677	+							ARCH_RS00580	873		old_locus_tag=Arch_0112
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	144805	145677	+	WP_049765783.1	WP_049765783.1		hypothetical protein			ARCH_RS00580	873	290	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	146096	147433	-					mtnN		ARCH_RS09175	1338		old_locus_tag=Arch_0113
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	146096	147433	-	WP_013169375.1	WP_013169375.1		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	mtnN		ARCH_RS09175	1338	445	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	147430	147891	-							ARCH_RS00590	462		old_locus_tag=Arch_0114
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	147430	147891	-	WP_013169376.1	WP_013169376.1		S-ribosylhomocysteine lyase			ARCH_RS00590	462	153	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	147922	148062	-							ARCH_RS10040	141		
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	147922	148062	-	WP_170121718.1	WP_170121718.1		hypothetical protein			ARCH_RS10040	141	46	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	148131	148382	+					nrdH		ARCH_RS00595	252		old_locus_tag=Arch_0115
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	148131	148382	+	WP_013169377.1	WP_013169377.1		glutaredoxin-like protein NrdH	nrdH		ARCH_RS00595	252	83	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	148417	148818	+					nrdI		ARCH_RS00600	402		old_locus_tag=Arch_0116
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	148417	148818	+	WP_013169378.1	WP_013169378.1		class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI	nrdI		ARCH_RS00600	402	133	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	148800	150950	+					nrdE		ARCH_RS00605	2151		old_locus_tag=Arch_0117
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	148800	150950	+	WP_013169379.1	WP_013169379.1		class 1b ribonucleoside-diphosphate reductase subunit alpha	nrdE		ARCH_RS00605	2151	716	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	151293	151448	-							ARCH_RS10045	156		
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	151293	151448	-	WP_170121717.1	WP_170121717.1		hypothetical protein			ARCH_RS10045	156	51	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	151535	152509	+					nrdF		ARCH_RS00610	975		old_locus_tag=Arch_0119
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	151535	152509	+	WP_013169380.1	WP_013169380.1		class 1b ribonucleoside-diphosphate reductase subunit beta	nrdF		ARCH_RS00610	975	324	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	152747	153319	+							ARCH_RS00615	573		old_locus_tag=Arch_0121
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	152747	153319	+	WP_013169382.1	WP_013169382.1		low molecular weight phosphotyrosine protein phosphatase			ARCH_RS00615	573	190	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	153345	153809	-							ARCH_RS00620	465		old_locus_tag=Arch_0122
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	153345	153809	-	WP_013169383.1	WP_013169383.1		SprT-like domain-containing protein			ARCH_RS00620	465	154	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	153866	154537	+							ARCH_RS00625	672		old_locus_tag=Arch_0123
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	153866	154537	+	WP_013169384.1	WP_013169384.1		hypothetical protein			ARCH_RS00625	672	223	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	155024	155797	-							ARCH_RS00630	774		old_locus_tag=Arch_0124
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	155024	155797	-	WP_013169385.1	WP_013169385.1		amino acid ABC transporter ATP-binding protein			ARCH_RS00630	774	257	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	155811	156782	-							ARCH_RS00635	972		old_locus_tag=Arch_0125
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	155811	156782	-	WP_013169386.1	WP_013169386.1		amino acid ABC transporter permease			ARCH_RS00635	972	323	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	156788	157693	-							ARCH_RS00640	906		old_locus_tag=Arch_0126
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	156788	157693	-	WP_013169387.1	WP_013169387.1		ABC transporter substrate-binding protein			ARCH_RS00640	906	301	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	157829	161917	-					hrpA		ARCH_RS00645	4089		old_locus_tag=Arch_0127
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	157829	161917	-	WP_013169388.1	WP_013169388.1		ATP-dependent RNA helicase HrpA	hrpA		ARCH_RS00645	4089	1362	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	162056	163075	+							ARCH_RS09180	1020		old_locus_tag=Arch_0128
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	162056	163075	+	WP_013169389.1	WP_013169389.1		endonuclease/exonuclease/phosphatase family protein			ARCH_RS09180	1020	339	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	163206	164315	-							ARCH_RS00655	1110		old_locus_tag=Arch_0129
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	163206	164315	-	WP_013169390.1	WP_013169390.1		DUF2183 domain-containing protein			ARCH_RS00655	1110	369	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	164516	165271	-							ARCH_RS00660	756		old_locus_tag=Arch_0130
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	164516	165271	-	WP_013169391.1	WP_013169391.1		GntR family transcriptional regulator			ARCH_RS00660	756	251	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	165272	166954	-					pgm		ARCH_RS00665	1683		old_locus_tag=Arch_0131
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	165272	166954	-	WP_013169392.1	WP_013169392.1		phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	pgm		ARCH_RS00665	1683	560	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	166980	169562	-							ARCH_RS00670	2583		old_locus_tag=Arch_0132
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	166980	169562	-	WP_013169393.1	WP_013169393.1		flippase-like domain-containing protein			ARCH_RS00670	2583	860	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	169636	171822	-							ARCH_RS00675	2187		old_locus_tag=Arch_0133
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	169636	171822	-	WP_013169394.1	WP_013169394.1		cation-translocating P-type ATPase			ARCH_RS00675	2187	728	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	171819	172046	-							ARCH_RS00680	228		old_locus_tag=Arch_0134
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	171819	172046	-	WP_013169395.1	WP_013169395.1		heavy-metal-associated domain-containing protein			ARCH_RS00680	228	75	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	172125	173594	-							ARCH_RS00685	1470		old_locus_tag=Arch_0135
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	172125	173594	-	WP_013169396.1	WP_013169396.1		hypothetical protein			ARCH_RS00685	1470	489	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	173658	174317	-							ARCH_RS00690	660		old_locus_tag=Arch_0136
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	173658	174317	-	WP_013169397.1	WP_013169397.1		DedA family protein			ARCH_RS00690	660	219	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	174317	174718	-							ARCH_RS00695	402		old_locus_tag=Arch_0137
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	174317	174718	-	WP_041640270.1	WP_041640270.1		phage holin family protein			ARCH_RS00695	402	133	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	174764	175528	-							ARCH_RS00700	765		old_locus_tag=Arch_0138
