# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	94172	96349	+	WP_252673361.1	WP_252673361.1		S9 family peptidase			NG665_RS00395	2178	725	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	96521	97858	-					mtnN		NG665_RS00400	1338		old_locus_tag=NG665_00400
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	96521	97858	-	WP_252673362.1	WP_252673362.1		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	mtnN		NG665_RS00400	1338	445	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	97855	98316	-							NG665_RS00405	462		old_locus_tag=NG665_00405
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	97855	98316	-	WP_252673363.1	WP_252673363.1		S-ribosylhomocysteine lyase			NG665_RS00405	462	153	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	98756	99007	+					nrdH		NG665_RS00410	252		old_locus_tag=NG665_00410
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	98756	99007	+	WP_252673364.1	WP_252673364.1		glutaredoxin-like protein NrdH	nrdH		NG665_RS00410	252	83	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	99028	99429	+					nrdI		NG665_RS00415	402		old_locus_tag=NG665_00415
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	99028	99429	+	WP_252673365.1	WP_252673365.1		class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI	nrdI		NG665_RS00415	402	133	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	99411	101561	+					nrdE		NG665_RS00420	2151		old_locus_tag=NG665_00420
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	99411	101561	+	WP_252673366.1	WP_252673366.1		class 1b ribonucleoside-diphosphate reductase subunit alpha	nrdE		NG665_RS00420	2151	716	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	101596	102786	-							NG665_RS00425	1191		old_locus_tag=NG665_00425
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	101596	102786	-	WP_252673367.1	WP_252673367.1		DUF1624 domain-containing protein			NG665_RS00425	1191	396	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	102874	103848	+					nrdF		NG665_RS00430	975		old_locus_tag=NG665_00430
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	102874	103848	+	WP_252673368.1	WP_252673368.1		class 1b ribonucleoside-diphosphate reductase subunit beta	nrdF		NG665_RS00430	975	324	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	104012	104593	+							NG665_RS00435	582		old_locus_tag=NG665_00435
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	104012	104593	+	WP_252673369.1	WP_252673369.1		low molecular weight phosphotyrosine protein phosphatase			NG665_RS00435	582	193	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	104703	105152	-							NG665_RS00440	450		old_locus_tag=NG665_00440
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	104703	105152	-	WP_252673370.1	WP_252673370.1		SprT-like domain-containing protein			NG665_RS00440	450	149	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	105336	106739	-							NG665_RS00445	1404		old_locus_tag=NG665_00445
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	105336	106739	-	WP_252673371.1	WP_252673371.1		putative DNA binding domain-containing protein			NG665_RS00445	1404	467	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	106980	107663	+							NG665_RS00450	684		old_locus_tag=NG665_00450
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	106980	107663	+	WP_252673372.1	WP_252673372.1		hypothetical protein			NG665_RS00450	684	227	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	107810	108589	-							NG665_RS00455	780		old_locus_tag=NG665_00455
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	107810	108589	-	WP_252673373.1	WP_252673373.1		amino acid ABC transporter ATP-binding protein			NG665_RS00455	780	259	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	108605	109579	-							NG665_RS00460	975		old_locus_tag=NG665_00460
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	108605	109579	-	WP_252673374.1	WP_252673374.1		amino acid ABC transporter permease			NG665_RS00460	975	324	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	109618	110532	-							NG665_RS00465	915		old_locus_tag=NG665_00465
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	109618	110532	-	WP_252673375.1	WP_252673375.1		ABC transporter substrate-binding protein			NG665_RS00465	915	304	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	111020	115276	-					hrpA		NG665_RS00470	4257		old_locus_tag=NG665_00470
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	111020	115276	-	WP_252673376.1	WP_252673376.1		ATP-dependent RNA helicase HrpA	hrpA		NG665_RS00470	4257	1418	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	115455	116480	+							NG665_RS00475	1026		old_locus_tag=NG665_00475
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	115455	116480	+	WP_252673377.1	WP_252673377.1		endonuclease/exonuclease/phosphatase family protein			NG665_RS00475	1026	341	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	116571	116756	+							NG665_RS00480	186		old_locus_tag=NG665_00480
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	116571	116756	+	WP_252673378.1	WP_252673378.1		hypothetical protein			NG665_RS00480	186	61	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	116753	117307	+							NG665_RS00485	555		old_locus_tag=NG665_00485
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	116753	117307	+	WP_252673379.1	WP_252673379.1		hypothetical protein			NG665_RS00485	555	184	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	117370	117735	+							NG665_RS00490	366		old_locus_tag=NG665_00490
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	117370	117735	+	WP_252673380.1	WP_252673380.1		helix-turn-helix domain-containing protein			NG665_RS00490	366	121	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	117732	118151	+							NG665_RS00495	420		old_locus_tag=NG665_00495
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	117732	118151	+	WP_252673381.1	WP_252673381.1		hypothetical protein			NG665_RS00495	420	139	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	118110	119225	-							NG665_RS00500	1116		old_locus_tag=NG665_00500
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	118110	119225	-	WP_252673382.1	WP_252673382.1		DUF2183 domain-containing protein			NG665_RS00500	1116	371	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	119525	120769	-							NG665_RS00505	1245		old_locus_tag=NG665_00505
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	119525	120769	-	WP_252673383.1	WP_252673383.1		MFS transporter			NG665_RS00505	1245	414	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	120887	124036	+							NG665_RS00510	3150		old_locus_tag=NG665_00510
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	120887	124036	+	WP_252673384.1	WP_252673384.1		DUF6531 domain-containing protein			NG665_RS00510	3150	1049	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	124051	126462	+							NG665_RS00515	2412		old_locus_tag=NG665_00515
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	124051	126462	+	WP_252673385.1	WP_252673385.1		hypothetical protein			NG665_RS00515	2412	803	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	126452	127630	+							NG665_RS00520	1179		old_locus_tag=NG665_00520
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	126452	127630	+	WP_252673386.1	WP_252673386.1		hypothetical protein			NG665_RS00520	1179	392	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	128291	129040	-							NG665_RS00525	750		old_locus_tag=NG665_00525
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	128291	129040	-	WP_252673387.1	WP_252673387.1		GntR family transcriptional regulator			NG665_RS00525	750	249	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	129046	130728	-					pgm		NG665_RS00530	1683		old_locus_tag=NG665_00530
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	129046	130728	-	WP_252673388.1	WP_252673388.1		phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	pgm		NG665_RS00530	1683	560	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	130762	133386	-							NG665_RS00535	2625		old_locus_tag=NG665_00535
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	130762	133386	-	WP_252673389.1	WP_252673389.1		flippase-like domain-containing protein			NG665_RS00535	2625	874	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	133396	135579	-							NG665_RS00540	2184		old_locus_tag=NG665_00540
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	133396	135579	-	WP_252673390.1	WP_252673390.1		cation-translocating P-type ATPase			NG665_RS00540	2184	727	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	135576	135806	-							NG665_RS00545	231		old_locus_tag=NG665_00545
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	135576	135806	-	WP_252673391.1	WP_252673391.1		heavy-metal-associated domain-containing protein			NG665_RS00545	231	76	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	135890	137353	-							NG665_RS00550	1464		old_locus_tag=NG665_00550
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	135890	137353	-	WP_252673392.1	WP_252673392.1		hypothetical protein			NG665_RS00550	1464	487	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	137437	138102	-							NG665_RS00555	666		old_locus_tag=NG665_00555
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	137437	138102	-	WP_252673393.1	WP_252673393.1		DedA family protein			NG665_RS00555	666	221	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	138116	138520	-							NG665_RS00560	405		old_locus_tag=NG665_00560
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	138116	138520	-	WP_252673394.1	WP_252673394.1		phage holin family protein			NG665_RS00560	405	134	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	138538	139272	-							NG665_RS00565	735		old_locus_tag=NG665_00565
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	138538	139272	-	WP_252673395.1	WP_252673395.1		YwiC-like family protein			NG665_RS00565	735	244	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	139331	140227	-							NG665_RS00570	897		old_locus_tag=NG665_00570
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	139331	140227	-	WP_252673396.1	WP_252673396.1		hypothetical protein			NG665_RS00570	897	298	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	140342	141094	+					aroD		NG665_RS00575	753		old_locus_tag=NG665_00575
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	140342	141094	+	WP_252673397.1	WP_252673397.1		type I 3-dehydroquinate dehydratase	aroD		NG665_RS00575	753	250	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	141168	141671	-							NG665_RS00580	504		old_locus_tag=NG665_00580
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	141168	141671	-	WP_252673398.1	WP_252673398.1		phosphoribosyltransferase			NG665_RS00580	504	167	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	141936	142895	+							NG665_RS00585	960		old_locus_tag=NG665_00585
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	141936	142895	+	WP_252673399.1	WP_252673399.1		metal ABC transporter substrate-binding protein			NG665_RS00585	960	319	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	142940	143650	+							NG665_RS00590	711		old_locus_tag=NG665_00590
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	142940	143650	+	WP_252673400.1	WP_252673400.1		metal ABC transporter ATP-binding protein			NG665_RS00590	711	236	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	143647	144594	+							NG665_RS00595	948		old_locus_tag=NG665_00595
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	143647	144594	+	WP_252673401.1	WP_252673401.1		metal ABC transporter permease			NG665_RS00595	948	315	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	144591	145457	+							NG665_RS00600	867		old_locus_tag=NG665_00600
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	144591	145457	+	WP_252673402.1	WP_252673402.1		metal ABC transporter permease			NG665_RS00600	867	288	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	145498	146172	-							NG665_RS00605	675		old_locus_tag=NG665_00605
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	145498	146172	-	WP_252673403.1	WP_252673403.1		metal-dependent transcriptional regulator			NG665_RS00605	675	224	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	146279	146860	+					dcd		NG665_RS00610	582		old_locus_tag=NG665_00610
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	146279	146860	+	WP_252673404.1	WP_252673404.1		dCTP deaminase	dcd		NG665_RS00610	582	193	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	146914	149799	+							NG665_RS00615	2886		old_locus_tag=NG665_00615
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	146914	149799	+	WP_252673405.1	WP_252673405.1		Na+/H+ antiporter subunit A			NG665_RS00615	2886	961	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	149796	150296	+							NG665_RS00620	501		old_locus_tag=NG665_00620
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	149796	150296	+	WP_252673406.1	WP_252673406.1		Na(+)/H(+) antiporter subunit C			NG665_RS00620	501	166	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	150296	151846	+							NG665_RS00625	1551		old_locus_tag=NG665_00625
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	150296	151846	+	WP_252673407.1	WP_252673407.1		Na+/H+ antiporter subunit D			NG665_RS00625	1551	516	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	151843	152454	+							NG665_RS00630	612		old_locus_tag=NG665_00630
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	151843	152454	+	WP_252673408.1	WP_252673408.1		Na+/H+ antiporter subunit E			NG665_RS00630	612	203	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	152451	152711	+							NG665_RS00635	261		old_locus_tag=NG665_00635
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	152451	152711	+	WP_252673409.1	WP_252673409.1		monovalent cation/H+ antiporter complex subunit F			NG665_RS00635	261	86	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	152711	153067	+					mnhG		NG665_RS00640	357		old_locus_tag=NG665_00640
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	152711	153067	+	WP_252674117.1	WP_252674117.1		monovalent cation/H(+) antiporter subunit G	mnhG		NG665_RS00640	357	118	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	153121	153381	+							NG665_RS00645	261		old_locus_tag=NG665_00645
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	153121	153381	+	WP_252673410.1	WP_252673410.1		DUF4235 domain-containing protein			NG665_RS00645	261	86	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	153697	154773	+							NG665_RS00650	1077		old_locus_tag=NG665_00650
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	153697	154773	+	WP_252673411.1	WP_252673411.1		thiamine ABC transporter substrate-binding protein			NG665_RS00650	1077	358	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	154787	156487	+							NG665_RS00655	1701		old_locus_tag=NG665_00655
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	154787	156487	+	WP_252673412.1	WP_252673412.1		iron ABC transporter permease			NG665_RS00655	1701	566	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	156487	157134	+							NG665_RS00660	648		old_locus_tag=NG665_00660
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	156487	157134	+	WP_252673413.1	WP_252673413.1		ABC transporter ATP-binding protein			NG665_RS00660	648	215	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	157257	158588	-							NG665_RS00665	1332		old_locus_tag=NG665_00665
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	157257	158588	-	WP_252673414.1	WP_252673414.1		DUF4921 family protein			NG665_RS00665	1332	443	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	158666	159958	+							NG665_RS00670	1293		old_locus_tag=NG665_00670
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	158666	159958	+	WP_252673415.1	WP_252673415.1		MFS transporter			NG665_RS00670	1293	430	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	160066	161067	+							NG665_RS00675	1002		old_locus_tag=NG665_00675
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	160066	161067	+	WP_252673416.1	WP_252673416.1		aminoacyltransferase			NG665_RS00675	1002	333	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	161067	162245	+							NG665_RS00680	1179		old_locus_tag=NG665_00680
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	161067	162245	+	WP_252673417.1	WP_252673417.1		ATP-grasp domain-containing protein			NG665_RS00680	1179	392	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	162253	164346	-							NG665_RS00685	2094		old_locus_tag=NG665_00685
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	162253	164346	-	WP_252673418.1	WP_252673418.1		prolyl oligopeptidase family serine peptidase			NG665_RS00685	2094	697	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	164704	166554	+					dnaK		NG665_RS00690	1851		old_locus_tag=NG665_00690
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	164704	166554	+	WP_252673419.1	WP_252673419.1		molecular chaperone DnaK	dnaK		NG665_RS00690	1851	616	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	166630	167250	+					grpE		NG665_RS00695	621		old_locus_tag=NG665_00695
